group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
insertion,descending,10,,,9892.0,ns,2022
insertion,descending,10,,,19422.0,ns,4044
insertion,descending,10,,,29011.0,ns,6066
insertion,descending,10,,,38663.0,ns,8088
insertion,descending,10,,,50617.0,ns,10110
insertion,descending,10,,,60402.0,ns,12132
insertion,descending,10,,,70091.0,ns,14154
insertion,descending,10,,,77287.0,ns,16176
insertion,descending,10,,,86913.0,ns,18198
insertion,descending,10,,,96563.0,ns,20220
insertion,descending,10,,,106225.0,ns,22242
insertion,descending,10,,,119849.0,ns,24264
insertion,descending,10,,,128584.0,ns,26286
insertion,descending,10,,,138444.0,ns,28308
insertion,descending,10,,,148360.0,ns,30330
insertion,descending,10,,,760443.0,ns,32352
insertion,descending,10,,,160316.0,ns,34374
insertion,descending,10,,,174969.0,ns,36396
insertion,descending,10,,,189876.0,ns,38418
insertion,descending,10,,,194505.0,ns,40440
insertion,descending,10,,,210376.0,ns,42462
insertion,descending,10,,,217558.0,ns,44484
insertion,descending,10,,,230197.0,ns,46506
insertion,descending,10,,,237340.0,ns,48528
insertion,descending,10,,,247231.0,ns,50550
insertion,descending,10,,,260794.0,ns,52572
insertion,descending,10,,,269045.0,ns,54594
insertion,descending,10,,,268707.0,ns,56616
insertion,descending,10,,,286782.0,ns,58638
insertion,descending,10,,,296637.0,ns,60660
insertion,descending,10,,,298563.0,ns,62682
insertion,descending,10,,,301688.0,ns,64704
insertion,descending,10,,,311127.0,ns,66726
insertion,descending,10,,,329319.0,ns,68748
insertion,descending,10,,,329996.0,ns,70770
insertion,descending,10,,,360217.0,ns,72792
insertion,descending,10,,,362811.0,ns,74814
insertion,descending,10,,,369485.0,ns,76836
insertion,descending,10,,,387622.0,ns,78858
insertion,descending,10,,,387746.0,ns,80880
insertion,descending,10,,,395754.0,ns,82902
insertion,descending,10,,,411100.0,ns,84924
insertion,descending,10,,,415066.0,ns,86946
insertion,descending,10,,,428485.0,ns,88968
insertion,descending,10,,,439333.0,ns,90990
insertion,descending,10,,,454845.0,ns,93012
insertion,descending,10,,,459451.0,ns,95034
insertion,descending,10,,,466671.0,ns,97056
insertion,descending,10,,,482889.0,ns,99078
insertion,descending,10,,,482580.0,ns,101100
insertion,descending,10,,,499466.0,ns,103122
insertion,descending,10,,,501921.0,ns,105144
insertion,descending,10,,,526528.0,ns,107166
insertion,descending,10,,,533932.0,ns,109188
insertion,descending,10,,,545129.0,ns,111210
insertion,descending,10,,,554880.0,ns,113232
insertion,descending,10,,,563599.0,ns,115254
insertion,descending,10,,,574751.0,ns,117276
insertion,descending,10,,,583355.0,ns,119298
insertion,descending,10,,,594303.0,ns,121320
insertion,descending,10,,,603135.0,ns,123342
insertion,descending,10,,,614422.0,ns,125364
insertion,descending,10,,,625369.0,ns,127386
insertion,descending,10,,,632802.0,ns,129408
insertion,descending,10,,,643717.0,ns,131430
insertion,descending,10,,,653712.0,ns,133452
insertion,descending,10,,,662483.0,ns,135474
insertion,descending,10,,,673787.0,ns,137496
insertion,descending,10,,,683398.0,ns,139518
insertion,descending,10,,,692100.0,ns,141540
insertion,descending,10,,,703183.0,ns,143562
insertion,descending,10,,,719428.0,ns,145584
insertion,descending,10,,,724585.0,ns,147606
insertion,descending,10,,,737981.0,ns,149628
insertion,descending,10,,,743521.0,ns,151650
insertion,descending,10,,,752686.0,ns,153672
insertion,descending,10,,,764133.0,ns,155694
insertion,descending,10,,,772319.0,ns,157716
insertion,descending,10,,,782910.0,ns,159738
insertion,descending,10,,,796257.0,ns,161760
insertion,descending,10,,,802079.0,ns,163782
insertion,descending,10,,,813540.0,ns,165804
insertion,descending,10,,,826334.0,ns,167826
insertion,descending,10,,,834801.0,ns,169848
insertion,descending,10,,,842012.0,ns,171870
insertion,descending,10,,,855198.0,ns,173892
insertion,descending,10,,,864251.0,ns,175914
insertion,descending,10,,,861589.0,ns,177936
insertion,descending,10,,,867314.0,ns,179958
insertion,descending,10,,,878585.0,ns,181980
insertion,descending,10,,,879290.0,ns,184002
insertion,descending,10,,,889496.0,ns,186024
insertion,descending,10,,,899400.0,ns,188046
insertion,descending,10,,,908240.0,ns,190068
insertion,descending,10,,,928447.0,ns,192090
insertion,descending,10,,,950078.0,ns,194112
insertion,descending,10,,,959977.0,ns,196134
insertion,descending,10,,,969838.0,ns,198156
insertion,descending,10,,,979769.0,ns,200178
insertion,descending,10,,,991031.0,ns,202200
insertion,descending,10,,,985522.0,ns,204222
insertion,descending,10,,,999185.0,ns,206244
insertion,descending,10,,,1007789.0,ns,208266
insertion,descending,10,,,1009999.0,ns,210288
insertion,descending,10,,,1019783.0,ns,212310
insertion,descending,10,,,1024020.0,ns,214332
insertion,descending,10,,,1050331.0,ns,216354
insertion,descending,10,,,1068757.0,ns,218376
insertion,descending,10,,,1078653.0,ns,220398
insertion,descending,10,,,1088532.0,ns,222420
insertion,descending,10,,,1101271.0,ns,224442
insertion,descending,10,,,1112524.0,ns,226464
insertion,descending,10,,,1118649.0,ns,228486
insertion,descending,10,,,1130769.0,ns,230508
insertion,descending,10,,,1138926.0,ns,232530
insertion,descending,10,,,1142655.0,ns,234552
insertion,descending,10,,,1139408.0,ns,236574
insertion,descending,10,,,1146299.0,ns,238596
insertion,descending,10,,,1159199.0,ns,240618
insertion,descending,10,,,1181352.0,ns,242640
insertion,descending,10,,,1198228.0,ns,244662
insertion,descending,10,,,1207153.0,ns,246684
insertion,descending,10,,,1206994.0,ns,248706
insertion,descending,10,,,1229691.0,ns,250728
insertion,descending,10,,,1214082.0,ns,252750
insertion,descending,10,,,1235011.0,ns,254772
insertion,descending,10,,,1249603.0,ns,256794
insertion,descending,10,,,1253718.0,ns,258816
insertion,descending,10,,,1276875.0,ns,260838
insertion,descending,10,,,1287329.0,ns,262860
insertion,descending,10,,,1299288.0,ns,264882
insertion,descending,10,,,1306565.0,ns,266904
insertion,descending,10,,,1320793.0,ns,268926
insertion,descending,10,,,1325930.0,ns,270948
insertion,descending,10,,,1339566.0,ns,272970
insertion,descending,10,,,1346785.0,ns,274992
insertion,descending,10,,,1358220.0,ns,277014
insertion,descending,10,,,1365329.0,ns,279036
insertion,descending,10,,,1356756.0,ns,281058
insertion,descending,10,,,1366747.0,ns,283080
insertion,descending,10,,,1387826.0,ns,285102
insertion,descending,10,,,1405878.0,ns,287124
insertion,descending,10,,,1417607.0,ns,289146
insertion,descending,10,,,1396133.0,ns,291168
insertion,descending,10,,,1411093.0,ns,293190
insertion,descending,10,,,1429446.0,ns,295212
insertion,descending,10,,,1537936.0,ns,297234
insertion,descending,10,,,1531790.0,ns,299256
insertion,descending,10,,,1456503.0,ns,301278
insertion,descending,10,,,1459092.0,ns,303300
insertion,descending,10,,,1466560.0,ns,305322
insertion,descending,10,,,1477645.0,ns,307344
insertion,descending,10,,,1513048.0,ns,309366
insertion,descending,10,,,1523565.0,ns,311388
insertion,descending,10,,,1537764.0,ns,313410
insertion,descending,10,,,1549113.0,ns,315432
insertion,descending,10,,,1555598.0,ns,317454
insertion,descending,10,,,1567619.0,ns,319476
insertion,descending,10,,,1581012.0,ns,321498
insertion,descending,10,,,1563206.0,ns,323520
insertion,descending,10,,,1560849.0,ns,325542
insertion,descending,10,,,1577545.0,ns,327564
insertion,descending,10,,,1583188.0,ns,329586
insertion,descending,10,,,1592335.0,ns,331608
insertion,descending,10,,,1607314.0,ns,333630
insertion,descending,10,,,1649110.0,ns,335652
insertion,descending,10,,,1656579.0,ns,337674
insertion,descending,10,,,1646690.0,ns,339696
insertion,descending,10,,,1632175.0,ns,341718
insertion,descending,10,,,1642676.0,ns,343740
insertion,descending,10,,,1652257.0,ns,345762
insertion,descending,10,,,1661017.0,ns,347784
insertion,descending,10,,,1672049.0,ns,349806
insertion,descending,10,,,1692527.0,ns,351828
insertion,descending,10,,,1731091.0,ns,353850
insertion,descending,10,,,1745344.0,ns,355872
insertion,descending,10,,,1747280.0,ns,357894
insertion,descending,10,,,1733884.0,ns,359916
insertion,descending,10,,,1752243.0,ns,361938
insertion,descending,10,,,1757014.0,ns,363960
insertion,descending,10,,,1758033.0,ns,365982
insertion,descending,10,,,1791654.0,ns,368004
insertion,descending,10,,,1810986.0,ns,370026
insertion,descending,10,,,1819980.0,ns,372048
insertion,descending,10,,,1833515.0,ns,374070
insertion,descending,10,,,1844538.0,ns,376092
insertion,descending,10,,,1860094.0,ns,378114
insertion,descending,10,,,1868557.0,ns,380136
insertion,descending,10,,,1861184.0,ns,382158
insertion,descending,10,,,1834656.0,ns,384180
insertion,descending,10,,,1854448.0,ns,386202
insertion,descending,10,,,1878233.0,ns,388224
insertion,descending,10,,,1903303.0,ns,390246
insertion,descending,10,,,1905380.0,ns,392268
insertion,descending,10,,,1899641.0,ns,394290
insertion,descending,10,,,1939710.0,ns,396312
insertion,descending,10,,,1951116.0,ns,398334
insertion,descending,10,,,1963202.0,ns,400356
insertion,descending,10,,,1951818.0,ns,402378
insertion,descending,10,,,1961846.0,ns,404400
insertion,descending,10,,,1993393.0,ns,406422
insertion,descending,10,,,1959784.0,ns,408444
insertion,descending,10,,,1969694.0,ns,410466
insertion,descending,10,,,1970780.0,ns,412488
insertion,descending,10,,,2010063.0,ns,414510
insertion,descending,10,,,2045621.0,ns,416532
insertion,descending,10,,,2048615.0,ns,418554
insertion,descending,10,,,2065460.0,ns,420576
insertion,descending,10,,,2049268.0,ns,422598
insertion,descending,10,,,2049919.0,ns,424620
insertion,descending,10,,,2065143.0,ns,426642
insertion,descending,10,,,2092782.0,ns,428664
insertion,descending,10,,,2108307.0,ns,430686
insertion,descending,10,,,2120850.0,ns,432708
insertion,descending,10,,,2137129.0,ns,434730
insertion,descending,10,,,2146421.0,ns,436752
insertion,descending,10,,,2143425.0,ns,438774
insertion,descending,10,,,2139887.0,ns,440796
insertion,descending,10,,,2167097.0,ns,442818
insertion,descending,10,,,2179644.0,ns,444840
insertion,descending,10,,,2164995.0,ns,446862
insertion,descending,10,,,2176676.0,ns,448884
insertion,descending,10,,,2191766.0,ns,450906
insertion,descending,10,,,2172329.0,ns,452928
insertion,descending,10,,,2191745.0,ns,454950
insertion,descending,10,,,2223525.0,ns,456972
insertion,descending,10,,,2219937.0,ns,458994
insertion,descending,10,,,2243137.0,ns,461016
insertion,descending,10,,,2235605.0,ns,463038
insertion,descending,10,,,2262857.0,ns,465060
insertion,descending,10,,,2258989.0,ns,467082
insertion,descending,10,,,2299602.0,ns,469104
insertion,descending,10,,,2307681.0,ns,471126
insertion,descending,10,,,2260835.0,ns,473148
insertion,descending,10,,,2270989.0,ns,475170
insertion,descending,10,,,2298921.0,ns,477192
insertion,descending,10,,,2345070.0,ns,479214
insertion,descending,10,,,2355946.0,ns,481236
insertion,descending,10,,,2336233.0,ns,483258
insertion,descending,10,,,2353423.0,ns,485280
insertion,descending,10,,,2390297.0,ns,487302
insertion,descending,10,,,2397268.0,ns,489324
insertion,descending,10,,,2369276.0,ns,491346
insertion,descending,10,,,2368404.0,ns,493368
insertion,descending,10,,,2554409.0,ns,495390
insertion,descending,10,,,2413971.0,ns,497412
insertion,descending,10,,,2385800.0,ns,499434
insertion,descending,10,,,2396311.0,ns,501456
insertion,descending,10,,,2413373.0,ns,503478
insertion,descending,10,,,2450402.0,ns,505500
insertion,descending,10,,,2483458.0,ns,507522
insertion,descending,10,,,2436698.0,ns,509544
insertion,descending,10,,,2456914.0,ns,511566
insertion,descending,10,,,2495065.0,ns,513588
insertion,descending,10,,,2492387.0,ns,515610
