group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
merge,descending,750,,,5017778.0,ns,185
merge,descending,750,,,5134477.0,ns,185
merge,descending,750,,,4856159.0,ns,185
merge,descending,750,,,4957006.0,ns,185
merge,descending,750,,,5014552.0,ns,185
merge,descending,750,,,4768058.0,ns,185
merge,descending,750,,,4733451.0,ns,185
merge,descending,750,,,4844608.0,ns,185
merge,descending,750,,,5004411.0,ns,185
merge,descending,750,,,4907791.0,ns,185
merge,descending,750,,,4971870.0,ns,185
merge,descending,750,,,4933602.0,ns,185
merge,descending,750,,,4858803.0,ns,185
merge,descending,750,,,4985791.0,ns,185
merge,descending,750,,,5024751.0,ns,185
merge,descending,750,,,4786913.0,ns,185
merge,descending,750,,,4791816.0,ns,185
merge,descending,750,,,5084969.0,ns,185
merge,descending,750,,,4750686.0,ns,185
merge,descending,750,,,5175216.0,ns,185
merge,descending,750,,,5018196.0,ns,185
merge,descending,750,,,4895813.0,ns,185
merge,descending,750,,,5128637.0,ns,185
merge,descending,750,,,4945756.0,ns,185
merge,descending,750,,,4895403.0,ns,185
merge,descending,750,,,5027373.0,ns,185
merge,descending,750,,,5061546.0,ns,185
merge,descending,750,,,5022951.0,ns,185
merge,descending,750,,,4793857.0,ns,185
merge,descending,750,,,5113986.0,ns,185
merge,descending,750,,,5128516.0,ns,185
merge,descending,750,,,4878292.0,ns,185
merge,descending,750,,,5078122.0,ns,185
merge,descending,750,,,4824876.0,ns,185
merge,descending,750,,,4821922.0,ns,185
merge,descending,750,,,4861839.0,ns,185
merge,descending,750,,,5122540.0,ns,185
merge,descending,750,,,5301672.0,ns,185
merge,descending,750,,,4794252.0,ns,185
merge,descending,750,,,4888301.0,ns,185
merge,descending,750,,,5020607.0,ns,185
merge,descending,750,,,4860183.0,ns,185
merge,descending,750,,,5077953.0,ns,185
merge,descending,750,,,5029235.0,ns,185
merge,descending,750,,,4847441.0,ns,185
merge,descending,750,,,4869740.0,ns,185
merge,descending,750,,,5090953.0,ns,185
merge,descending,750,,,4945303.0,ns,185
merge,descending,750,,,4751115.0,ns,185
merge,descending,750,,,4859814.0,ns,185
merge,descending,750,,,5015806.0,ns,185
merge,descending,750,,,4892799.0,ns,185
merge,descending,750,,,4927049.0,ns,185
merge,descending,750,,,5111686.0,ns,185
merge,descending,750,,,4875547.0,ns,185
merge,descending,750,,,5022113.0,ns,185
merge,descending,750,,,5011631.0,ns,185
merge,descending,750,,,5004779.0,ns,185
merge,descending,750,,,4921404.0,ns,185
merge,descending,750,,,4982985.0,ns,185
merge,descending,750,,,4982070.0,ns,185
merge,descending,750,,,4838520.0,ns,185
merge,descending,750,,,5030694.0,ns,185
merge,descending,750,,,5098450.0,ns,185
merge,descending,750,,,4983254.0,ns,185
merge,descending,750,,,4955735.0,ns,185
merge,descending,750,,,5100293.0,ns,185
merge,descending,750,,,5135350.0,ns,185
merge,descending,750,,,4690854.0,ns,185
merge,descending,750,,,4960526.0,ns,185
merge,descending,750,,,5007188.0,ns,185
merge,descending,750,,,4687261.0,ns,185
merge,descending,750,,,4893596.0,ns,185
merge,descending,750,,,5121193.0,ns,185
merge,descending,750,,,5026402.0,ns,185
merge,descending,750,,,4887417.0,ns,185
merge,descending,750,,,5091370.0,ns,185
merge,descending,750,,,5015069.0,ns,185
merge,descending,750,,,4721535.0,ns,185
merge,descending,750,,,5009977.0,ns,185
merge,descending,750,,,4982657.0,ns,185
merge,descending,750,,,5013800.0,ns,185
merge,descending,750,,,4952936.0,ns,185
merge,descending,750,,,4928559.0,ns,185
merge,descending,750,,,4873090.0,ns,185
merge,descending,750,,,4778232.0,ns,185
merge,descending,750,,,5099067.0,ns,185
merge,descending,750,,,5035467.0,ns,185
merge,descending,750,,,4867598.0,ns,185
merge,descending,750,,,5041771.0,ns,185
merge,descending,750,,,5043463.0,ns,185
merge,descending,750,,,4983469.0,ns,185
merge,descending,750,,,4987173.0,ns,185
merge,descending,750,,,4970168.0,ns,185
merge,descending,750,,,4989754.0,ns,185
merge,descending,750,,,4908706.0,ns,185
merge,descending,750,,,5141040.0,ns,185
merge,descending,750,,,5010941.0,ns,185
merge,descending,750,,,4985064.0,ns,185
merge,descending,750,,,5040617.0,ns,185
merge,descending,750,,,5188640.0,ns,185
merge,descending,750,,,4857567.0,ns,185
merge,descending,750,,,4682691.0,ns,185
merge,descending,750,,,5035380.0,ns,185
merge,descending,750,,,5051994.0,ns,185
merge,descending,750,,,5029685.0,ns,185
merge,descending,750,,,5039197.0,ns,185
merge,descending,750,,,4952210.0,ns,185
merge,descending,750,,,5004596.0,ns,185
merge,descending,750,,,4809622.0,ns,185
merge,descending,750,,,4954271.0,ns,185
merge,descending,750,,,4925931.0,ns,185
merge,descending,750,,,4740574.0,ns,185
merge,descending,750,,,4747573.0,ns,185
merge,descending,750,,,4828844.0,ns,185
merge,descending,750,,,4787984.0,ns,185
merge,descending,750,,,4812253.0,ns,185
merge,descending,750,,,4842065.0,ns,185
merge,descending,750,,,4854958.0,ns,185
merge,descending,750,,,4996074.0,ns,185
merge,descending,750,,,4701143.0,ns,185
merge,descending,750,,,4897037.0,ns,185
merge,descending,750,,,4768178.0,ns,185
merge,descending,750,,,4915861.0,ns,185
merge,descending,750,,,4976092.0,ns,185
merge,descending,750,,,4696724.0,ns,185
merge,descending,750,,,4750991.0,ns,185
merge,descending,750,,,4748377.0,ns,185
merge,descending,750,,,4714433.0,ns,185
merge,descending,750,,,4998447.0,ns,185
merge,descending,750,,,4930153.0,ns,185
merge,descending,750,,,4916627.0,ns,185
merge,descending,750,,,4894598.0,ns,185
merge,descending,750,,,4787173.0,ns,185
merge,descending,750,,,4769087.0,ns,185
merge,descending,750,,,4800302.0,ns,185
merge,descending,750,,,4793603.0,ns,185
merge,descending,750,,,4771173.0,ns,185
merge,descending,750,,,4898979.0,ns,185
merge,descending,750,,,4866501.0,ns,185
merge,descending,750,,,4811671.0,ns,185
merge,descending,750,,,4901963.0,ns,185
merge,descending,750,,,4826710.0,ns,185
merge,descending,750,,,4833088.0,ns,185
merge,descending,750,,,5046358.0,ns,185
merge,descending,750,,,4765767.0,ns,185
merge,descending,750,,,4970019.0,ns,185
merge,descending,750,,,4877327.0,ns,185
merge,descending,750,,,5075712.0,ns,185
merge,descending,750,,,5023377.0,ns,185
merge,descending,750,,,4763205.0,ns,185
merge,descending,750,,,5181593.0,ns,185
merge,descending,750,,,5010750.0,ns,185
merge,descending,750,,,4987181.0,ns,185
