group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
quick,descending,750,,,5298657.0,ns,25
quick,descending,750,,,5032682.0,ns,25
quick,descending,750,,,5006923.0,ns,25
quick,descending,750,,,5077768.0,ns,25
quick,descending,750,,,5155857.0,ns,25
quick,descending,750,,,5265769.0,ns,25
quick,descending,750,,,5158622.0,ns,25
quick,descending,750,,,5218666.0,ns,25
quick,descending,750,,,5295432.0,ns,25
quick,descending,750,,,5224801.0,ns,25
quick,descending,750,,,5173039.0,ns,25
quick,descending,750,,,5222320.0,ns,25
quick,descending,750,,,5320504.0,ns,25
quick,descending,750,,,5217428.0,ns,25
quick,descending,750,,,5435653.0,ns,25
quick,descending,750,,,5467258.0,ns,25
quick,descending,750,,,5432842.0,ns,25
quick,descending,750,,,5354537.0,ns,25
quick,descending,750,,,5352474.0,ns,25
quick,descending,750,,,5148851.0,ns,25
quick,descending,750,,,4892562.0,ns,25
quick,descending,750,,,5400428.0,ns,25
quick,descending,750,,,5447782.0,ns,25
quick,descending,750,,,4987676.0,ns,25
quick,descending,750,,,4908511.0,ns,25
quick,descending,750,,,5330641.0,ns,25
quick,descending,750,,,5114629.0,ns,25
quick,descending,750,,,5007492.0,ns,25
quick,descending,750,,,5060919.0,ns,25
quick,descending,750,,,5180823.0,ns,25
quick,descending,750,,,5035592.0,ns,25
quick,descending,750,,,5278746.0,ns,25
quick,descending,750,,,5127509.0,ns,25
quick,descending,750,,,4941127.0,ns,25
quick,descending,750,,,5033927.0,ns,25
quick,descending,750,,,5089750.0,ns,25
quick,descending,750,,,4984893.0,ns,25
quick,descending,750,,,5048571.0,ns,25
quick,descending,750,,,5336186.0,ns,25
quick,descending,750,,,5354870.0,ns,25
quick,descending,750,,,5353095.0,ns,25
quick,descending,750,,,5136100.0,ns,25
quick,descending,750,,,5130769.0,ns,25
quick,descending,750,,,5363239.0,ns,25
quick,descending,750,,,5352550.0,ns,25
quick,descending,750,,,5357366.0,ns,25
quick,descending,750,,,5354593.0,ns,25
quick,descending,750,,,5352597.0,ns,25
quick,descending,750,,,5352896.0,ns,25
quick,descending,750,,,5354046.0,ns,25
quick,descending,750,,,5039434.0,ns,25
quick,descending,750,,,5179057.0,ns,25
quick,descending,750,,,5096238.0,ns,25
quick,descending,750,,,4926719.0,ns,25
quick,descending,750,,,4952208.0,ns,25
quick,descending,750,,,5213613.0,ns,25
