group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
quick,ascending,500,,,5045762.0,ns,54
quick,ascending,500,,,4991788.0,ns,54
quick,ascending,500,,,5183876.0,ns,54
quick,ascending,500,,,5100954.0,ns,54
quick,ascending,500,,,5005364.0,ns,54
quick,ascending,500,,,5062891.0,ns,54
quick,ascending,500,,,5086727.0,ns,54
quick,ascending,500,,,5036848.0,ns,54
quick,ascending,500,,,5027963.0,ns,54
quick,ascending,500,,,5170367.0,ns,54
quick,ascending,500,,,4983867.0,ns,54
quick,ascending,500,,,5081870.0,ns,54
quick,ascending,500,,,5148866.0,ns,54
quick,ascending,500,,,5196401.0,ns,54
quick,ascending,500,,,4846361.0,ns,54
quick,ascending,500,,,5125282.0,ns,54
quick,ascending,500,,,5039708.0,ns,54
quick,ascending,500,,,5013202.0,ns,54
quick,ascending,500,,,4998374.0,ns,54
quick,ascending,500,,,5219967.0,ns,54
quick,ascending,500,,,4873561.0,ns,54
quick,ascending,500,,,5140358.0,ns,54
quick,ascending,500,,,5124097.0,ns,54
quick,ascending,500,,,4914286.0,ns,54
quick,ascending,500,,,4939932.0,ns,54
quick,ascending,500,,,5179922.0,ns,54
quick,ascending,500,,,4989975.0,ns,54
quick,ascending,500,,,5051760.0,ns,54
quick,ascending,500,,,5141558.0,ns,54
quick,ascending,500,,,5072806.0,ns,54
quick,ascending,500,,,5030094.0,ns,54
quick,ascending,500,,,4983532.0,ns,54
quick,ascending,500,,,5307380.0,ns,54
quick,ascending,500,,,4822697.0,ns,54
quick,ascending,500,,,5068096.0,ns,54
quick,ascending,500,,,5262440.0,ns,54
quick,ascending,500,,,4849292.0,ns,54
quick,ascending,500,,,4877415.0,ns,54
quick,ascending,500,,,5192900.0,ns,54
quick,ascending,500,,,4981736.0,ns,54
quick,ascending,500,,,4962833.0,ns,54
quick,ascending,500,,,4962789.0,ns,54
quick,ascending,500,,,5043733.0,ns,54
quick,ascending,500,,,5025830.0,ns,54
quick,ascending,500,,,4954768.0,ns,54
quick,ascending,500,,,5147221.0,ns,54
quick,ascending,500,,,4942487.0,ns,54
quick,ascending,500,,,5000195.0,ns,54
quick,ascending,500,,,5037709.0,ns,54
quick,ascending,500,,,5185409.0,ns,54
quick,ascending,500,,,4913949.0,ns,54
quick,ascending,500,,,5236585.0,ns,54
quick,ascending,500,,,5265632.0,ns,54
quick,ascending,500,,,4889378.0,ns,54
quick,ascending,500,,,4901577.0,ns,54
quick,ascending,500,,,5151683.0,ns,54
quick,ascending,500,,,4939874.0,ns,54
quick,ascending,500,,,4969736.0,ns,54
quick,ascending,500,,,5240584.0,ns,54
quick,ascending,500,,,4991089.0,ns,54
quick,ascending,500,,,4997195.0,ns,54
quick,ascending,500,,,5039331.0,ns,54
quick,ascending,500,,,5053981.0,ns,54
quick,ascending,500,,,4948357.0,ns,54
quick,ascending,500,,,5037312.0,ns,54
quick,ascending,500,,,5213658.0,ns,54
quick,ascending,500,,,4871579.0,ns,54
quick,ascending,500,,,4989238.0,ns,54
quick,ascending,500,,,5198853.0,ns,54
quick,ascending,500,,,4999045.0,ns,54
quick,ascending,500,,,4896447.0,ns,54
quick,ascending,500,,,5096125.0,ns,54
quick,ascending,500,,,5228973.0,ns,54
quick,ascending,500,,,4888958.0,ns,54
quick,ascending,500,,,4894296.0,ns,54
quick,ascending,500,,,5269968.0,ns,54
quick,ascending,500,,,4892630.0,ns,54
quick,ascending,500,,,4915080.0,ns,54
quick,ascending,500,,,5222078.0,ns,54
quick,ascending,500,,,4954522.0,ns,54
quick,ascending,500,,,5003749.0,ns,54
quick,ascending,500,,,5057993.0,ns,54
quick,ascending,500,,,5012102.0,ns,54
quick,ascending,500,,,5042463.0,ns,54
quick,ascending,500,,,5015773.0,ns,54
quick,ascending,500,,,5055726.0,ns,54
quick,ascending,500,,,5010116.0,ns,54
quick,ascending,500,,,4983570.0,ns,54
quick,ascending,500,,,5169911.0,ns,54
quick,ascending,500,,,4888741.0,ns,54
quick,ascending,500,,,4943690.0,ns,54
quick,ascending,500,,,5171362.0,ns,54
quick,ascending,500,,,5195047.0,ns,54
quick,ascending,500,,,5307665.0,ns,54
quick,ascending,500,,,5240437.0,ns,54
quick,ascending,500,,,5308798.0,ns,54
quick,ascending,500,,,4991252.0,ns,54
quick,ascending,500,,,5311179.0,ns,54
quick,ascending,500,,,5307166.0,ns,54
quick,ascending,500,,,5303971.0,ns,54
quick,ascending,500,,,5304995.0,ns,54
quick,ascending,500,,,5306992.0,ns,54
quick,ascending,500,,,5306143.0,ns,54
quick,ascending,500,,,5304940.0,ns,54
quick,ascending,500,,,5310834.0,ns,54
quick,ascending,500,,,5178729.0,ns,54
quick,ascending,500,,,4861815.0,ns,54
quick,ascending,500,,,5122344.0,ns,54
quick,ascending,500,,,4891417.0,ns,54
quick,ascending,500,,,4915340.0,ns,54
quick,ascending,500,,,5037080.0,ns,54
quick,ascending,500,,,5076343.0,ns,54
quick,ascending,500,,,5041278.0,ns,54
quick,ascending,500,,,5022417.0,ns,54
quick,ascending,500,,,5146078.0,ns,54
quick,ascending,500,,,4935810.0,ns,54
quick,ascending,500,,,5009649.0,ns,54
quick,ascending,500,,,5113370.0,ns,54
quick,ascending,500,,,5000993.0,ns,54
quick,ascending,500,,,4985782.0,ns,54
quick,ascending,500,,,5117271.0,ns,54
quick,ascending,500,,,5148429.0,ns,54
quick,ascending,500,,,4894813.0,ns,54
quick,ascending,500,,,4996515.0,ns,54
quick,ascending,500,,,5233238.0,ns,54
quick,ascending,500,,,4975065.0,ns,54
quick,ascending,500,,,4914620.0,ns,54
quick,ascending,500,,,5112751.0,ns,54
quick,ascending,500,,,4966196.0,ns,54
quick,ascending,500,,,4909719.0,ns,54
quick,ascending,500,,,5211113.0,ns,54
quick,ascending,500,,,5035699.0,ns,54
quick,ascending,500,,,4923023.0,ns,54
quick,ascending,500,,,4940507.0,ns,54
quick,ascending,500,,,5110270.0,ns,54
quick,ascending,500,,,4982934.0,ns,54
quick,ascending,500,,,5028640.0,ns,54
quick,ascending,500,,,5208263.0,ns,54
quick,ascending,500,,,4940300.0,ns,54
quick,ascending,500,,,4930511.0,ns,54
quick,ascending,500,,,5023949.0,ns,54
quick,ascending,500,,,4975891.0,ns,54
quick,ascending,500,,,4959374.0,ns,54
quick,ascending,500,,,5070884.0,ns,54
quick,ascending,500,,,5144318.0,ns,54
quick,ascending,500,,,5165484.0,ns,54
quick,ascending,500,,,5014067.0,ns,54
quick,ascending,500,,,5120300.0,ns,54
quick,ascending,500,,,5215968.0,ns,54
quick,ascending,500,,,4884664.0,ns,54
quick,ascending,500,,,5126045.0,ns,54
quick,ascending,500,,,5036063.0,ns,54
quick,ascending,500,,,5013059.0,ns,54
quick,ascending,500,,,4952033.0,ns,54
quick,ascending,500,,,5058848.0,ns,54
quick,ascending,500,,,4964479.0,ns,54
quick,ascending,500,,,5126233.0,ns,54
quick,ascending,500,,,5135591.0,ns,54
quick,ascending,500,,,4931290.0,ns,54
quick,ascending,500,,,4981068.0,ns,54
quick,ascending,500,,,5137688.0,ns,54
quick,ascending,500,,,5034788.0,ns,54
quick,ascending,500,,,4963792.0,ns,54
quick,ascending,500,,,5101418.0,ns,54
quick,ascending,500,,,5153477.0,ns,54
quick,ascending,500,,,5006280.0,ns,54
quick,ascending,500,,,4907197.0,ns,54
quick,ascending,500,,,5206007.0,ns,54
quick,ascending,500,,,4897747.0,ns,54
quick,ascending,500,,,4994300.0,ns,54
quick,ascending,500,,,5138239.0,ns,54
quick,ascending,500,,,4955518.0,ns,54
quick,ascending,500,,,4983223.0,ns,54
quick,ascending,500,,,5032009.0,ns,54
quick,ascending,500,,,5086956.0,ns,54
quick,ascending,500,,,4929595.0,ns,54
quick,ascending,500,,,5044962.0,ns,54
quick,ascending,500,,,5203630.0,ns,54
quick,ascending,500,,,4864855.0,ns,54
quick,ascending,500,,,4943065.0,ns,54
quick,ascending,500,,,5150807.0,ns,54
quick,ascending,500,,,4908930.0,ns,54
quick,ascending,500,,,4978064.0,ns,54
quick,ascending,500,,,5133979.0,ns,54
quick,ascending,500,,,4981304.0,ns,54
quick,ascending,500,,,4981378.0,ns,54
quick,ascending,500,,,4969099.0,ns,54
quick,ascending,500,,,5165808.0,ns,54
quick,ascending,500,,,4860568.0,ns,54
quick,ascending,500,,,5064001.0,ns,54
quick,ascending,500,,,5181049.0,ns,54
quick,ascending,500,,,4946909.0,ns,54
quick,ascending,500,,,4880312.0,ns,54
quick,ascending,500,,,5087017.0,ns,54
quick,ascending,500,,,4989583.0,ns,54
quick,ascending,500,,,4944778.0,ns,54
quick,ascending,500,,,5069597.0,ns,54
quick,ascending,500,,,5058464.0,ns,54
quick,ascending,500,,,4985846.0,ns,54
quick,ascending,500,,,5124824.0,ns,54
quick,ascending,500,,,5304364.0,ns,54
quick,ascending,500,,,5124741.0,ns,54
quick,ascending,500,,,4987378.0,ns,54
quick,ascending,500,,,5203701.0,ns,54
quick,ascending,500,,,4990911.0,ns,54
quick,ascending,500,,,5250521.0,ns,54
quick,ascending,500,,,5057487.0,ns,54
quick,ascending,500,,,5112668.0,ns,54
quick,ascending,500,,,4908800.0,ns,54
quick,ascending,500,,,4988790.0,ns,54
quick,ascending,500,,,5263076.0,ns,54
quick,ascending,500,,,5132107.0,ns,54
quick,ascending,500,,,4970675.0,ns,54
quick,ascending,500,,,5169421.0,ns,54
quick,ascending,500,,,4890101.0,ns,54
quick,ascending,500,,,5052482.0,ns,54
quick,ascending,500,,,5103937.0,ns,54
quick,ascending,500,,,4972733.0,ns,54
quick,ascending,500,,,4996840.0,ns,54
quick,ascending,500,,,5029569.0,ns,54
quick,ascending,500,,,5217698.0,ns,54
quick,ascending,500,,,4935709.0,ns,54
quick,ascending,500,,,5027964.0,ns,54
quick,ascending,500,,,5121414.0,ns,54
quick,ascending,500,,,5048068.0,ns,54
quick,ascending,500,,,4883822.0,ns,54
quick,ascending,500,,,5050929.0,ns,54
quick,ascending,500,,,5306464.0,ns,54
quick,ascending,500,,,4999697.0,ns,54
quick,ascending,500,,,5211049.0,ns,54
quick,ascending,500,,,5305380.0,ns,54
quick,ascending,500,,,4971454.0,ns,54
quick,ascending,500,,,4882959.0,ns,54
quick,ascending,500,,,5221957.0,ns,54
quick,ascending,500,,,4955899.0,ns,54
quick,ascending,500,,,5043288.0,ns,54
quick,ascending,500,,,5091160.0,ns,54
quick,ascending,500,,,4967729.0,ns,54
quick,ascending,500,,,4952447.0,ns,54
quick,ascending,500,,,5091155.0,ns,54
quick,ascending,500,,,5054666.0,ns,54
quick,ascending,500,,,5083956.0,ns,54
quick,ascending,500,,,4998106.0,ns,54
quick,ascending,500,,,5139867.0,ns,54
quick,ascending,500,,,4930201.0,ns,54
quick,ascending,500,,,4915202.0,ns,54
quick,ascending,500,,,5135400.0,ns,54
quick,ascending,500,,,4948462.0,ns,54
quick,ascending,500,,,4971262.0,ns,54
quick,ascending,500,,,5076649.0,ns,54
quick,ascending,500,,,5305206.0,ns,54
quick,ascending,500,,,4896834.0,ns,54
quick,ascending,500,,,4971012.0,ns,54
quick,ascending,500,,,5124555.0,ns,54
quick,ascending,500,,,5131326.0,ns,54
quick,ascending,500,,,5018028.0,ns,54
quick,ascending,500,,,5221151.0,ns,54
quick,ascending,500,,,4960386.0,ns,54
quick,ascending,500,,,4917942.0,ns,54
quick,ascending,500,,,5090403.0,ns,54
quick,ascending,500,,,5058989.0,ns,54
quick,ascending,500,,,5036046.0,ns,54
quick,ascending,500,,,4956149.0,ns,54
quick,ascending,500,,,5135960.0,ns,54
quick,ascending,500,,,4918646.0,ns,54
quick,ascending,500,,,4984947.0,ns,54
quick,ascending,500,,,5210334.0,ns,54
quick,ascending,500,,,4972321.0,ns,54
quick,ascending,500,,,5009613.0,ns,54
quick,ascending,500,,,5100570.0,ns,54
quick,ascending,500,,,5082736.0,ns,54
quick,ascending,500,,,4881590.0,ns,54
quick,ascending,500,,,4951050.0,ns,54
quick,ascending,500,,,5163794.0,ns,54
quick,ascending,500,,,4980591.0,ns,54
quick,ascending,500,,,5041313.0,ns,54
quick,ascending,500,,,5112204.0,ns,54
quick,ascending,500,,,4955887.0,ns,54
quick,ascending,500,,,4974605.0,ns,54
quick,ascending,500,,,5195461.0,ns,54
quick,ascending,500,,,4903309.0,ns,54
quick,ascending,500,,,5103620.0,ns,54
quick,ascending,500,,,5069896.0,ns,54
quick,ascending,500,,,5190576.0,ns,54
quick,ascending,500,,,4878398.0,ns,54
quick,ascending,500,,,4906286.0,ns,54
quick,ascending,500,,,5227935.0,ns,54
quick,ascending,500,,,4988691.0,ns,54
quick,ascending,500,,,5004236.0,ns,54
quick,ascending,500,,,5164628.0,ns,54
quick,ascending,500,,,4980677.0,ns,54
quick,ascending,500,,,4896231.0,ns,54
quick,ascending,500,,,5045449.0,ns,54
quick,ascending,500,,,5020739.0,ns,54
quick,ascending,500,,,5009745.0,ns,54
quick,ascending,500,,,4968566.0,ns,54
quick,ascending,500,,,5222521.0,ns,54
quick,ascending,500,,,4856667.0,ns,54
quick,ascending,500,,,4938163.0,ns,54
quick,ascending,500,,,5111301.0,ns,54
quick,ascending,500,,,4942534.0,ns,54
quick,ascending,500,,,5044186.0,ns,54
quick,ascending,500,,,5142772.0,ns,54
quick,ascending,500,,,4999797.0,ns,54
quick,ascending,500,,,4868298.0,ns,54
quick,ascending,500,,,4939329.0,ns,54
quick,ascending,500,,,5271070.0,ns,54
quick,ascending,500,,,4913730.0,ns,54
quick,ascending,500,,,4961536.0,ns,54
quick,ascending,500,,,5189404.0,ns,54
quick,ascending,500,,,5002196.0,ns,54
quick,ascending,500,,,4980014.0,ns,54
quick,ascending,500,,,5050214.0,ns,54
quick,ascending,500,,,5068267.0,ns,54
quick,ascending,500,,,4952535.0,ns,54
quick,ascending,500,,,4960274.0,ns,54
quick,ascending,500,,,5269173.0,ns,54
quick,ascending,500,,,4848463.0,ns,54
quick,ascending,500,,,5022810.0,ns,54
quick,ascending,500,,,5227915.0,ns,54
quick,ascending,500,,,5009758.0,ns,54
quick,ascending,500,,,4873390.0,ns,54
quick,ascending,500,,,5041190.0,ns,54
quick,ascending,500,,,5027883.0,ns,54
quick,ascending,500,,,4945976.0,ns,54
quick,ascending,500,,,4985640.0,ns,54
quick,ascending,500,,,5035792.0,ns,54
quick,ascending,500,,,4998756.0,ns,54
quick,ascending,500,,,4960155.0,ns,54
quick,ascending,500,,,5167946.0,ns,54
quick,ascending,500,,,4929976.0,ns,54
quick,ascending,500,,,4969116.0,ns,54
quick,ascending,500,,,5083744.0,ns,54
quick,ascending,500,,,4992218.0,ns,54
quick,ascending,500,,,4997480.0,ns,54
quick,ascending,500,,,5150622.0,ns,54
quick,ascending,500,,,5299800.0,ns,54
quick,ascending,500,,,4982592.0,ns,54
quick,ascending,500,,,4840242.0,ns,54
quick,ascending,500,,,5184397.0,ns,54
quick,ascending,500,,,4869373.0,ns,54
quick,ascending,500,,,4923232.0,ns,54
quick,ascending,500,,,5173779.0,ns,54
quick,ascending,500,,,5049155.0,ns,54
quick,ascending,500,,,5041649.0,ns,54
