group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bubble,random,100,,,18316.0,ns,4
bubble,random,100,,,27860.0,ns,8
bubble,random,100,,,38512.0,ns,12
bubble,random,100,,,51562.0,ns,16
bubble,random,100,,,62266.0,ns,20
bubble,random,100,,,74335.0,ns,24
bubble,random,100,,,86658.0,ns,28
bubble,random,100,,,98757.0,ns,32
bubble,random,100,,,111112.0,ns,36
bubble,random,100,,,123153.0,ns,40
bubble,random,100,,,135517.0,ns,44
bubble,random,100,,,147745.0,ns,48
bubble,random,100,,,163459.0,ns,52
bubble,random,100,,,172229.0,ns,56
bubble,random,100,,,184480.0,ns,60
bubble,random,100,,,196630.0,ns,64
bubble,random,100,,,208746.0,ns,68
bubble,random,100,,,223558.0,ns,72
bubble,random,100,,,233169.0,ns,76
bubble,random,100,,,245467.0,ns,80
bubble,random,100,,,257750.0,ns,84
bubble,random,100,,,272232.0,ns,88
bubble,random,100,,,894324.0,ns,92
bubble,random,100,,,295842.0,ns,96
bubble,random,100,,,306770.0,ns,100
bubble,random,100,,,318918.0,ns,104
bubble,random,100,,,332395.0,ns,108
bubble,random,100,,,343235.0,ns,112
bubble,random,100,,,355705.0,ns,116
bubble,random,100,,,373288.0,ns,120
bubble,random,100,,,350607.0,ns,124
bubble,random,100,,,349647.0,ns,128
bubble,random,100,,,383731.0,ns,132
bubble,random,100,,,378192.0,ns,136
bubble,random,100,,,383683.0,ns,140
bubble,random,100,,,393236.0,ns,144
bubble,random,100,,,404073.0,ns,148
bubble,random,100,,,415974.0,ns,152
bubble,random,100,,,425638.0,ns,156
bubble,random,100,,,986016.0,ns,160
bubble,random,100,,,482249.0,ns,164
bubble,random,100,,,484279.0,ns,168
bubble,random,100,,,513421.0,ns,172
bubble,random,100,,,486524.0,ns,176
bubble,random,100,,,515688.0,ns,180
bubble,random,100,,,510155.0,ns,184
bubble,random,100,,,547837.0,ns,188
bubble,random,100,,,547275.0,ns,192
bubble,random,100,,,585317.0,ns,196
bubble,random,100,,,613066.0,ns,200
bubble,random,100,,,594011.0,ns,204
bubble,random,100,,,1127057.0,ns,208
bubble,random,100,,,649971.0,ns,212
bubble,random,100,,,662482.0,ns,216
bubble,random,100,,,673040.0,ns,220
bubble,random,100,,,714113.0,ns,224
bubble,random,100,,,699751.0,ns,228
bubble,random,100,,,709723.0,ns,232
bubble,random,100,,,724236.0,ns,236
bubble,random,100,,,735991.0,ns,240
bubble,random,100,,,747603.0,ns,244
bubble,random,100,,,1301810.0,ns,248
bubble,random,100,,,772133.0,ns,252
bubble,random,100,,,782951.0,ns,256
bubble,random,100,,,796897.0,ns,260
bubble,random,100,,,808863.0,ns,264
bubble,random,100,,,821017.0,ns,268
bubble,random,100,,,828651.0,ns,272
bubble,random,100,,,776884.0,ns,276
bubble,random,100,,,1382075.0,ns,280
bubble,random,100,,,858101.0,ns,284
bubble,random,100,,,824208.0,ns,288
bubble,random,100,,,894633.0,ns,292
bubble,random,100,,,906685.0,ns,296
bubble,random,100,,,919579.0,ns,300
bubble,random,100,,,930799.0,ns,304
bubble,random,100,,,1440421.0,ns,308
bubble,random,100,,,955664.0,ns,312
bubble,random,100,,,968186.0,ns,316
bubble,random,100,,,978446.0,ns,320
bubble,random,100,,,993173.0,ns,324
bubble,random,100,,,1004357.0,ns,328
bubble,random,100,,,1018906.0,ns,332
bubble,random,100,,,1466436.0,ns,336
bubble,random,100,,,1048704.0,ns,340
bubble,random,100,,,1053247.0,ns,344
bubble,random,100,,,1066165.0,ns,348
bubble,random,100,,,1078275.0,ns,352
bubble,random,100,,,1090126.0,ns,356
bubble,random,100,,,1741786.0,ns,360
bubble,random,100,,,1114055.0,ns,364
bubble,random,100,,,1127609.0,ns,368
bubble,random,100,,,1139581.0,ns,372
bubble,random,100,,,1152684.0,ns,376
bubble,random,100,,,1163497.0,ns,380
bubble,random,100,,,1734464.0,ns,384
bubble,random,100,,,1190083.0,ns,388
bubble,random,100,,,1160630.0,ns,392
bubble,random,100,,,1134113.0,ns,396
bubble,random,100,,,1110042.0,ns,400
bubble,random,100,,,1822377.0,ns,404
bubble,random,100,,,1248581.0,ns,408
bubble,random,100,,,1261099.0,ns,412
bubble,random,100,,,1275829.0,ns,416
bubble,random,100,,,1235302.0,ns,420
bubble,random,100,,,1823919.0,ns,424
bubble,random,100,,,1223904.0,ns,428
bubble,random,100,,,1202250.0,ns,432
bubble,random,100,,,1271570.0,ns,436
bubble,random,100,,,1297623.0,ns,440
bubble,random,100,,,1253414.0,ns,444
bubble,random,100,,,1968514.0,ns,448
bubble,random,100,,,1382855.0,ns,452
bubble,random,100,,,1396926.0,ns,456
bubble,random,100,,,1409850.0,ns,460
bubble,random,100,,,2061738.0,ns,464
bubble,random,100,,,1433089.0,ns,468
bubble,random,100,,,1444681.0,ns,472
bubble,random,100,,,1458302.0,ns,476
bubble,random,100,,,1469085.0,ns,480
bubble,random,100,,,2021568.0,ns,484
bubble,random,100,,,1390090.0,ns,488
bubble,random,100,,,1400847.0,ns,492
bubble,random,100,,,1476679.0,ns,496
bubble,random,100,,,2074823.0,ns,500
bubble,random,100,,,1543600.0,ns,504
bubble,random,100,,,1553981.0,ns,508
bubble,random,100,,,1569951.0,ns,512
bubble,random,100,,,2182538.0,ns,516
bubble,random,100,,,1592834.0,ns,520
bubble,random,100,,,1603056.0,ns,524
bubble,random,100,,,1555827.0,ns,528
bubble,random,100,,,2078594.0,ns,532
bubble,random,100,,,1643685.0,ns,536
bubble,random,100,,,1651888.0,ns,540
bubble,random,100,,,1665948.0,ns,544
bubble,random,100,,,2467386.0,ns,548
bubble,random,100,,,1688643.0,ns,552
bubble,random,100,,,1704915.0,ns,556
bubble,random,100,,,1714467.0,ns,560
bubble,random,100,,,2222797.0,ns,564
bubble,random,100,,,1608969.0,ns,568
bubble,random,100,,,1684888.0,ns,572
bubble,random,100,,,1765337.0,ns,576
bubble,random,100,,,2382113.0,ns,580
bubble,random,100,,,1735421.0,ns,584
bubble,random,100,,,1680429.0,ns,588
bubble,random,100,,,1648664.0,ns,592
bubble,random,100,,,2365541.0,ns,596
bubble,random,100,,,1743042.0,ns,600
bubble,random,100,,,1698163.0,ns,604
bubble,random,100,,,2351608.0,ns,608
bubble,random,100,,,1876593.0,ns,612
bubble,random,100,,,1859286.0,ns,616
bubble,random,100,,,1801587.0,ns,620
bubble,random,100,,,2488165.0,ns,624
bubble,random,100,,,1732616.0,ns,628
bubble,random,100,,,1771828.0,ns,632
bubble,random,100,,,2456307.0,ns,636
bubble,random,100,,,1937910.0,ns,640
bubble,random,100,,,1971474.0,ns,644
bubble,random,100,,,1933831.0,ns,648
bubble,random,100,,,2565525.0,ns,652
bubble,random,100,,,2007924.0,ns,656
bubble,random,100,,,1972434.0,ns,660
bubble,random,100,,,2448115.0,ns,664
bubble,random,100,,,1948299.0,ns,668
bubble,random,100,,,2057802.0,ns,672
bubble,random,100,,,2619591.0,ns,676
bubble,random,100,,,2097334.0,ns,680
bubble,random,100,,,2094066.0,ns,684
bubble,random,100,,,2493684.0,ns,688
bubble,random,100,,,1942731.0,ns,692
bubble,random,100,,,1915901.0,ns,696
bubble,random,100,,,1964357.0,ns,700
bubble,random,100,,,2680501.0,ns,704
bubble,random,100,,,2168214.0,ns,708
bubble,random,100,,,2179718.0,ns,712
bubble,random,100,,,2758193.0,ns,716
bubble,random,100,,,2002412.0,ns,720
bubble,random,100,,,2019646.0,ns,724
bubble,random,100,,,2761749.0,ns,728
bubble,random,100,,,2240574.0,ns,732
bubble,random,100,,,2256418.0,ns,736
bubble,random,100,,,2817039.0,ns,740
bubble,random,100,,,2278881.0,ns,744
bubble,random,100,,,2174584.0,ns,748
bubble,random,100,,,2777989.0,ns,752
bubble,random,100,,,2118868.0,ns,756
bubble,random,100,,,2287177.0,ns,760
bubble,random,100,,,2919733.0,ns,764
bubble,random,100,,,2347382.0,ns,768
bubble,random,100,,,2765498.0,ns,772
bubble,random,100,,,2148822.0,ns,776
bubble,random,100,,,2241277.0,ns,780
bubble,random,100,,,2840021.0,ns,784
bubble,random,100,,,2399125.0,ns,788
bubble,random,100,,,2381233.0,ns,792
bubble,random,100,,,2995424.0,ns,796
bubble,random,100,,,2265511.0,ns,800
bubble,random,100,,,2271270.0,ns,804
bubble,random,100,,,3007941.0,ns,808
bubble,random,100,,,2484983.0,ns,812
bubble,random,100,,,3069523.0,ns,816
bubble,random,100,,,2511722.0,ns,820
bubble,random,100,,,2521503.0,ns,824
bubble,random,100,,,2937580.0,ns,828
bubble,random,100,,,2321622.0,ns,832
bubble,random,100,,,2443766.0,ns,836
