group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
insertion,random,10,,,10098.0,ns,2032
insertion,random,10,,,19925.0,ns,4064
insertion,random,10,,,29864.0,ns,6096
insertion,random,10,,,41190.0,ns,8128
insertion,random,10,,,49725.0,ns,10160
insertion,random,10,,,59710.0,ns,12192
insertion,random,10,,,69605.0,ns,14224
insertion,random,10,,,79554.0,ns,16256
insertion,random,10,,,89475.0,ns,18288
insertion,random,10,,,102030.0,ns,20320
insertion,random,10,,,109337.0,ns,22352
insertion,random,10,,,119264.0,ns,24384
insertion,random,10,,,129230.0,ns,26416
insertion,random,10,,,139152.0,ns,28448
insertion,random,10,,,150809.0,ns,30480
insertion,random,10,,,159015.0,ns,32512
insertion,random,10,,,168929.0,ns,34544
insertion,random,10,,,178912.0,ns,36576
insertion,random,10,,,188814.0,ns,38608
insertion,random,10,,,200191.0,ns,40640
insertion,random,10,,,209107.0,ns,42672
insertion,random,10,,,213445.0,ns,44704
insertion,random,10,,,229897.0,ns,46736
insertion,random,10,,,238524.0,ns,48768
insertion,random,10,,,250195.0,ns,50800
insertion,random,10,,,258367.0,ns,52832
insertion,random,10,,,268346.0,ns,54864
insertion,random,10,,,278249.0,ns,56896
insertion,random,10,,,291212.0,ns,58928
insertion,random,10,,,298125.0,ns,60960
insertion,random,10,,,308048.0,ns,62992
insertion,random,10,,,320245.0,ns,65024
insertion,random,10,,,327913.0,ns,67056
insertion,random,10,,,337850.0,ns,69088
insertion,random,10,,,348914.0,ns,71120
insertion,random,10,,,357745.0,ns,73152
insertion,random,10,,,367653.0,ns,75184
insertion,random,10,,,379166.0,ns,77216
insertion,random,10,,,387546.0,ns,79248
insertion,random,10,,,399579.0,ns,81280
insertion,random,10,,,407390.0,ns,83312
insertion,random,10,,,417329.0,ns,85344
insertion,random,10,,,428692.0,ns,87376
insertion,random,10,,,437236.0,ns,89408
insertion,random,10,,,448901.0,ns,91440
insertion,random,10,,,457115.0,ns,93472
insertion,random,10,,,468316.0,ns,95504
insertion,random,10,,,476941.0,ns,97536
insertion,random,10,,,488383.0,ns,99568
insertion,random,10,,,496835.0,ns,101600
insertion,random,10,,,508761.0,ns,103632
insertion,random,10,,,516681.0,ns,105664
insertion,random,10,,,527795.0,ns,107696
insertion,random,10,,,536585.0,ns,109728
insertion,random,10,,,549108.0,ns,111760
insertion,random,10,,,559297.0,ns,113792
insertion,random,10,,,567937.0,ns,115824
insertion,random,10,,,580063.0,ns,117856
insertion,random,10,,,587831.0,ns,119888
insertion,random,10,,,597159.0,ns,121920
insertion,random,10,,,606102.0,ns,123952
insertion,random,10,,,617182.0,ns,125984
insertion,random,10,,,625998.0,ns,128016
insertion,random,10,,,636970.0,ns,130048
insertion,random,10,,,647325.0,ns,132080
