group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
merge,ascending,500,,,16800.0,ns,1
merge,ascending,500,,,32493.0,ns,2
merge,ascending,500,,,50423.0,ns,3
merge,ascending,500,,,67259.0,ns,4
merge,ascending,500,,,84173.0,ns,5
merge,ascending,500,,,100527.0,ns,6
merge,ascending,500,,,117497.0,ns,7
merge,ascending,500,,,136840.0,ns,8
merge,ascending,500,,,151207.0,ns,9
merge,ascending,500,,,177370.0,ns,10
merge,ascending,500,,,198382.0,ns,11
merge,ascending,500,,,216919.0,ns,12
merge,ascending,500,,,229313.0,ns,13
merge,ascending,500,,,223235.0,ns,14
merge,ascending,500,,,240232.0,ns,15
merge,ascending,500,,,262014.0,ns,16
merge,ascending,500,,,284625.0,ns,17
merge,ascending,500,,,304724.0,ns,18
merge,ascending,500,,,314951.0,ns,19
merge,ascending,500,,,343424.0,ns,20
merge,ascending,500,,,385281.0,ns,21
merge,ascending,500,,,407983.0,ns,22
merge,ascending,500,,,402177.0,ns,23
merge,ascending,500,,,425738.0,ns,24
merge,ascending,500,,,415260.0,ns,25
merge,ascending,500,,,428902.0,ns,26
merge,ascending,500,,,438813.0,ns,27
merge,ascending,500,,,462821.0,ns,28
merge,ascending,500,,,480641.0,ns,29
merge,ascending,500,,,506783.0,ns,30
merge,ascending,500,,,567498.0,ns,31
merge,ascending,500,,,586905.0,ns,32
merge,ascending,500,,,547330.0,ns,33
merge,ascending,500,,,552853.0,ns,34
merge,ascending,500,,,600586.0,ns,35
merge,ascending,500,,,658380.0,ns,36
merge,ascending,500,,,639413.0,ns,37
merge,ascending,500,,,634789.0,ns,38
merge,ascending,500,,,655821.0,ns,39
merge,ascending,500,,,704856.0,ns,40
merge,ascending,500,,,721401.0,ns,41
merge,ascending,500,,,767211.0,ns,42
merge,ascending,500,,,696074.0,ns,43
merge,ascending,500,,,719566.0,ns,44
merge,ascending,500,,,731132.0,ns,45
merge,ascending,500,,,802991.0,ns,46
merge,ascending,500,,,763571.0,ns,47
merge,ascending,500,,,793812.0,ns,48
merge,ascending,500,,,862374.0,ns,49
merge,ascending,500,,,868457.0,ns,50
merge,ascending,500,,,851775.0,ns,51
merge,ascending,500,,,874644.0,ns,52
merge,ascending,500,,,894916.0,ns,53
merge,ascending,500,,,885352.0,ns,54
merge,ascending,500,,,947959.0,ns,55
merge,ascending,500,,,912394.0,ns,56
merge,ascending,500,,,939440.0,ns,57
merge,ascending,500,,,975952.0,ns,58
merge,ascending,500,,,974631.0,ns,59
merge,ascending,500,,,1059477.0,ns,60
merge,ascending,500,,,1049086.0,ns,61
merge,ascending,500,,,1034418.0,ns,62
merge,ascending,500,,,1040060.0,ns,63
merge,ascending,500,,,1048868.0,ns,64
merge,ascending,500,,,1093603.0,ns,65
merge,ascending,500,,,1098674.0,ns,66
merge,ascending,500,,,1088479.0,ns,67
merge,ascending,500,,,1101629.0,ns,68
