group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
insertion,descending,25,,,9860.0,ns,943
insertion,descending,25,,,19371.0,ns,1886
insertion,descending,25,,,28897.0,ns,2829
insertion,descending,25,,,40216.0,ns,3772
insertion,descending,25,,,51546.0,ns,4715
insertion,descending,25,,,62967.0,ns,5658
insertion,descending,25,,,72031.0,ns,6601
insertion,descending,25,,,82418.0,ns,7544
insertion,descending,25,,,129352.0,ns,8487
insertion,descending,25,,,102831.0,ns,9430
insertion,descending,25,,,113109.0,ns,10373
insertion,descending,25,,,299266.0,ns,11316
insertion,descending,25,,,150184.0,ns,12259
insertion,descending,25,,,172685.0,ns,13202
insertion,descending,25,,,204218.0,ns,14145
insertion,descending,25,,,245019.0,ns,15088
insertion,descending,25,,,174670.0,ns,16031
insertion,descending,25,,,184910.0,ns,16974
insertion,descending,25,,,199059.0,ns,17917
insertion,descending,25,,,205508.0,ns,18860
insertion,descending,25,,,215675.0,ns,19803
insertion,descending,25,,,225939.0,ns,20746
insertion,descending,25,,,238573.0,ns,21689
insertion,descending,25,,,230504.0,ns,22632
insertion,descending,25,,,233879.0,ns,23575
insertion,descending,25,,,257916.0,ns,24518
insertion,descending,25,,,257714.0,ns,25461
insertion,descending,25,,,283025.0,ns,26404
insertion,descending,25,,,297767.0,ns,27347
insertion,descending,25,,,307999.0,ns,28290
insertion,descending,25,,,311182.0,ns,29233
insertion,descending,25,,,331226.0,ns,30176
insertion,descending,25,,,338815.0,ns,31119
insertion,descending,25,,,340688.0,ns,32062
insertion,descending,25,,,334794.0,ns,33005
insertion,descending,25,,,344381.0,ns,33948
insertion,descending,25,,,422263.0,ns,34891
insertion,descending,25,,,493492.0,ns,35834
insertion,descending,25,,,470962.0,ns,36777
insertion,descending,25,,,515036.0,ns,37720
insertion,descending,25,,,411250.0,ns,38663
insertion,descending,25,,,406782.0,ns,39606
insertion,descending,25,,,418194.0,ns,40549
insertion,descending,25,,,430626.0,ns,41492
insertion,descending,25,,,440436.0,ns,42435
insertion,descending,25,,,451042.0,ns,43378
insertion,descending,25,,,460002.0,ns,44321
insertion,descending,25,,,470562.0,ns,45264
insertion,descending,25,,,491666.0,ns,46207
insertion,descending,25,,,490205.0,ns,47150
insertion,descending,25,,,499106.0,ns,48093
insertion,descending,25,,,509715.0,ns,49036
insertion,descending,25,,,653201.0,ns,49979
insertion,descending,25,,,630704.0,ns,50922
insertion,descending,25,,,589314.0,ns,51865
insertion,descending,25,,,548034.0,ns,52808
insertion,descending,25,,,566879.0,ns,53751
insertion,descending,25,,,567596.0,ns,54694
insertion,descending,25,,,598482.0,ns,55637
insertion,descending,25,,,614337.0,ns,56580
insertion,descending,25,,,596944.0,ns,57523
insertion,descending,25,,,607552.0,ns,58466
insertion,descending,25,,,624861.0,ns,59409
insertion,descending,25,,,687291.0,ns,60352
insertion,descending,25,,,772567.0,ns,61295
insertion,descending,25,,,768686.0,ns,62238
insertion,descending,25,,,655619.0,ns,63181
insertion,descending,25,,,675208.0,ns,64124
insertion,descending,25,,,680585.0,ns,65067
insertion,descending,25,,,684984.0,ns,66010
insertion,descending,25,,,724010.0,ns,66953
insertion,descending,25,,,732344.0,ns,67896
insertion,descending,25,,,725440.0,ns,68839
insertion,descending,25,,,785783.0,ns,69782
insertion,descending,25,,,879931.0,ns,70725
insertion,descending,25,,,815018.0,ns,71668
insertion,descending,25,,,762050.0,ns,72611
insertion,descending,25,,,763251.0,ns,73554
insertion,descending,25,,,781769.0,ns,74497
insertion,descending,25,,,791559.0,ns,75440
insertion,descending,25,,,813293.0,ns,76383
insertion,descending,25,,,840748.0,ns,77326
insertion,descending,25,,,1052180.0,ns,78269
insertion,descending,25,,,993176.0,ns,79212
insertion,descending,25,,,870679.0,ns,80155
insertion,descending,25,,,866232.0,ns,81098
insertion,descending,25,,,894007.0,ns,82041
insertion,descending,25,,,904720.0,ns,82984
insertion,descending,25,,,915170.0,ns,83927
insertion,descending,25,,,936484.0,ns,84870
insertion,descending,25,,,1035373.0,ns,85813
insertion,descending,25,,,979405.0,ns,86756
insertion,descending,25,,,901592.0,ns,87699
insertion,descending,25,,,912050.0,ns,88642
insertion,descending,25,,,933506.0,ns,89585
insertion,descending,25,,,934317.0,ns,90528
insertion,descending,25,,,979596.0,ns,91471
insertion,descending,25,,,1197403.0,ns,92414
insertion,descending,25,,,1080091.0,ns,93357
insertion,descending,25,,,988521.0,ns,94300
insertion,descending,25,,,977536.0,ns,95243
insertion,descending,25,,,1016961.0,ns,96186
insertion,descending,25,,,1058349.0,ns,97129
insertion,descending,25,,,1114122.0,ns,98072
insertion,descending,25,,,1177055.0,ns,99015
insertion,descending,25,,,1124983.0,ns,99958
insertion,descending,25,,,1027283.0,ns,100901
insertion,descending,25,,,1038677.0,ns,101844
insertion,descending,25,,,1054184.0,ns,102787
insertion,descending,25,,,1072475.0,ns,103730
insertion,descending,25,,,1313888.0,ns,104673
insertion,descending,25,,,1235933.0,ns,105616
insertion,descending,25,,,1094516.0,ns,106559
insertion,descending,25,,,1122550.0,ns,107502
insertion,descending,25,,,1142243.0,ns,108445
insertion,descending,25,,,1158316.0,ns,109388
insertion,descending,25,,,1344887.0,ns,110331
insertion,descending,25,,,1237652.0,ns,111274
insertion,descending,25,,,1156636.0,ns,112217
insertion,descending,25,,,1192763.0,ns,113160
insertion,descending,25,,,1212230.0,ns,114103
insertion,descending,25,,,1177701.0,ns,115046
insertion,descending,25,,,1435609.0,ns,115989
insertion,descending,25,,,1236595.0,ns,116932
insertion,descending,25,,,1224943.0,ns,117875
insertion,descending,25,,,1233681.0,ns,118818
insertion,descending,25,,,1255581.0,ns,119761
insertion,descending,25,,,1398463.0,ns,120704
insertion,descending,25,,,1447536.0,ns,121647
insertion,descending,25,,,1287622.0,ns,122590
insertion,descending,25,,,1263623.0,ns,123533
insertion,descending,25,,,1277444.0,ns,124476
insertion,descending,25,,,1324901.0,ns,125419
insertion,descending,25,,,1395217.0,ns,126362
insertion,descending,25,,,1470491.0,ns,127305
insertion,descending,25,,,1351954.0,ns,128248
insertion,descending,25,,,1349580.0,ns,129191
insertion,descending,25,,,1359902.0,ns,130134
insertion,descending,25,,,1638749.0,ns,131077
insertion,descending,25,,,1374460.0,ns,132020
insertion,descending,25,,,1382086.0,ns,132963
insertion,descending,25,,,1381362.0,ns,133906
insertion,descending,25,,,1483349.0,ns,134849
insertion,descending,25,,,1709459.0,ns,135792
insertion,descending,25,,,1478411.0,ns,136735
insertion,descending,25,,,1407384.0,ns,137678
insertion,descending,25,,,1423277.0,ns,138621
insertion,descending,25,,,1577341.0,ns,139564
insertion,descending,25,,,1604255.0,ns,140507
insertion,descending,25,,,1455880.0,ns,141450
insertion,descending,25,,,1508726.0,ns,142393
insertion,descending,25,,,1493509.0,ns,143336
insertion,descending,25,,,1775793.0,ns,144279
insertion,descending,25,,,1493474.0,ns,145222
insertion,descending,25,,,1517885.0,ns,146165
insertion,descending,25,,,1516026.0,ns,147108
insertion,descending,25,,,1703518.0,ns,148051
insertion,descending,25,,,1688760.0,ns,148994
insertion,descending,25,,,1557337.0,ns,149937
insertion,descending,25,,,1567011.0,ns,150880
insertion,descending,25,,,1555540.0,ns,151823
insertion,descending,25,,,1921931.0,ns,152766
insertion,descending,25,,,1595670.0,ns,153709
insertion,descending,25,,,1667913.0,ns,154652
insertion,descending,25,,,1604123.0,ns,155595
insertion,descending,25,,,1914299.0,ns,156538
insertion,descending,25,,,1615883.0,ns,157481
insertion,descending,25,,,1629831.0,ns,158424
insertion,descending,25,,,1637704.0,ns,159367
insertion,descending,25,,,1973216.0,ns,160310
insertion,descending,25,,,1693754.0,ns,161253
insertion,descending,25,,,1675560.0,ns,162196
insertion,descending,25,,,1773464.0,ns,163139
