group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bubble,descending,1000,,,5373414.0,ns,21
bubble,descending,1000,,,5346286.0,ns,21
bubble,descending,1000,,,5666608.0,ns,21
bubble,descending,1000,,,5563603.0,ns,21
bubble,descending,1000,,,5278527.0,ns,21
bubble,descending,1000,,,5663851.0,ns,21
bubble,descending,1000,,,5371906.0,ns,21
bubble,descending,1000,,,5259267.0,ns,21
bubble,descending,1000,,,5657322.0,ns,21
bubble,descending,1000,,,5333359.0,ns,21
bubble,descending,1000,,,5297922.0,ns,21
bubble,descending,1000,,,5641109.0,ns,21
bubble,descending,1000,,,5286186.0,ns,21
bubble,descending,1000,,,5154956.0,ns,21
bubble,descending,1000,,,5588502.0,ns,21
bubble,descending,1000,,,5255647.0,ns,21
bubble,descending,1000,,,5413349.0,ns,21
bubble,descending,1000,,,5515583.0,ns,21
bubble,descending,1000,,,5354836.0,ns,21
bubble,descending,1000,,,5295045.0,ns,21
bubble,descending,1000,,,5539029.0,ns,21
bubble,descending,1000,,,5096799.0,ns,21
bubble,descending,1000,,,5214410.0,ns,21
bubble,descending,1000,,,5445375.0,ns,21
bubble,descending,1000,,,5340843.0,ns,21
bubble,descending,1000,,,5353188.0,ns,21
bubble,descending,1000,,,5419912.0,ns,21
bubble,descending,1000,,,5540351.0,ns,21
bubble,descending,1000,,,5205217.0,ns,21
bubble,descending,1000,,,5348275.0,ns,21
bubble,descending,1000,,,5496649.0,ns,21
bubble,descending,1000,,,5465848.0,ns,21
bubble,descending,1000,,,5454450.0,ns,21
bubble,descending,1000,,,5649449.0,ns,21
bubble,descending,1000,,,5250496.0,ns,21
bubble,descending,1000,,,5259029.0,ns,21
bubble,descending,1000,,,5655957.0,ns,21
bubble,descending,1000,,,5262290.0,ns,21
bubble,descending,1000,,,5377072.0,ns,21
bubble,descending,1000,,,5651002.0,ns,21
bubble,descending,1000,,,5126539.0,ns,21
bubble,descending,1000,,,5300231.0,ns,21
bubble,descending,1000,,,5660800.0,ns,21
bubble,descending,1000,,,5405741.0,ns,21
bubble,descending,1000,,,5405989.0,ns,21
bubble,descending,1000,,,5655233.0,ns,21
bubble,descending,1000,,,5113715.0,ns,21
bubble,descending,1000,,,5180534.0,ns,21
bubble,descending,1000,,,5595511.0,ns,21
bubble,descending,1000,,,5263778.0,ns,21
bubble,descending,1000,,,5328044.0,ns,21
bubble,descending,1000,,,5591580.0,ns,21
bubble,descending,1000,,,5658362.0,ns,21
bubble,descending,1000,,,5652944.0,ns,21
bubble,descending,1000,,,5651867.0,ns,21
bubble,descending,1000,,,5654318.0,ns,21
bubble,descending,1000,,,5655463.0,ns,21
bubble,descending,1000,,,5651921.0,ns,21
bubble,descending,1000,,,5667180.0,ns,21
bubble,descending,1000,,,5651940.0,ns,21
bubble,descending,1000,,,5654282.0,ns,21
bubble,descending,1000,,,5655806.0,ns,21
