group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bubble,ascending,1000,,,5556269.0,ns,22
bubble,ascending,1000,,,5606949.0,ns,22
bubble,ascending,1000,,,5051209.0,ns,22
bubble,ascending,1000,,,5026156.0,ns,22
bubble,ascending,1000,,,5162443.0,ns,22
bubble,ascending,1000,,,5176498.0,ns,22
bubble,ascending,1000,,,5114825.0,ns,22
bubble,ascending,1000,,,5548118.0,ns,22
bubble,ascending,1000,,,5195074.0,ns,22
bubble,ascending,1000,,,5548158.0,ns,22
bubble,ascending,1000,,,5571346.0,ns,22
bubble,ascending,1000,,,5544956.0,ns,22
bubble,ascending,1000,,,4981284.0,ns,22
bubble,ascending,1000,,,5451538.0,ns,22
bubble,ascending,1000,,,5366653.0,ns,22
bubble,ascending,1000,,,4875323.0,ns,22
bubble,ascending,1000,,,5429958.0,ns,22
bubble,ascending,1000,,,5175094.0,ns,22
bubble,ascending,1000,,,5293786.0,ns,22
bubble,ascending,1000,,,5366826.0,ns,22
bubble,ascending,1000,,,5531504.0,ns,22
bubble,ascending,1000,,,4906515.0,ns,22
bubble,ascending,1000,,,5121423.0,ns,22
bubble,ascending,1000,,,5254826.0,ns,22
bubble,ascending,1000,,,5169351.0,ns,22
bubble,ascending,1000,,,5005418.0,ns,22
bubble,ascending,1000,,,5607315.0,ns,22
bubble,ascending,1000,,,5075107.0,ns,22
bubble,ascending,1000,,,5014946.0,ns,22
bubble,ascending,1000,,,5515482.0,ns,22
bubble,ascending,1000,,,5294012.0,ns,22
bubble,ascending,1000,,,4885782.0,ns,22
bubble,ascending,1000,,,5391783.0,ns,22
bubble,ascending,1000,,,5146273.0,ns,22
bubble,ascending,1000,,,4920611.0,ns,22
bubble,ascending,1000,,,5303107.0,ns,22
bubble,ascending,1000,,,5281086.0,ns,22
bubble,ascending,1000,,,5044007.0,ns,22
bubble,ascending,1000,,,5246960.0,ns,22
bubble,ascending,1000,,,5605263.0,ns,22
bubble,ascending,1000,,,5224938.0,ns,22
bubble,ascending,1000,,,5362915.0,ns,22
bubble,ascending,1000,,,5547576.0,ns,22
bubble,ascending,1000,,,5149868.0,ns,22
bubble,ascending,1000,,,5399053.0,ns,22
bubble,ascending,1000,,,5420137.0,ns,22
bubble,ascending,1000,,,4977190.0,ns,22
bubble,ascending,1000,,,4986916.0,ns,22
bubble,ascending,1000,,,5463492.0,ns,22
bubble,ascending,1000,,,5428630.0,ns,22
bubble,ascending,1000,,,4960889.0,ns,22
bubble,ascending,1000,,,5430631.0,ns,22
bubble,ascending,1000,,,5479846.0,ns,22
bubble,ascending,1000,,,5201145.0,ns,22
bubble,ascending,1000,,,5451663.0,ns,22
bubble,ascending,1000,,,5486092.0,ns,22
bubble,ascending,1000,,,5591473.0,ns,22
bubble,ascending,1000,,,5547721.0,ns,22
bubble,ascending,1000,,,5547592.0,ns,22
bubble,ascending,1000,,,5102977.0,ns,22
bubble,ascending,1000,,,5296810.0,ns,22
bubble,ascending,1000,,,5605953.0,ns,22
bubble,ascending,1000,,,5114184.0,ns,22
bubble,ascending,1000,,,5162359.0,ns,22
bubble,ascending,1000,,,5496964.0,ns,22
bubble,ascending,1000,,,4900604.0,ns,22
bubble,ascending,1000,,,5000513.0,ns,22
bubble,ascending,1000,,,5444624.0,ns,22
bubble,ascending,1000,,,5174549.0,ns,22
bubble,ascending,1000,,,5311975.0,ns,22
bubble,ascending,1000,,,5548882.0,ns,22
bubble,ascending,1000,,,5279100.0,ns,22
bubble,ascending,1000,,,4885781.0,ns,22
bubble,ascending,1000,,,5432298.0,ns,22
bubble,ascending,1000,,,5169770.0,ns,22
bubble,ascending,1000,,,4964666.0,ns,22
bubble,ascending,1000,,,5323759.0,ns,22
bubble,ascending,1000,,,5296389.0,ns,22
bubble,ascending,1000,,,4973926.0,ns,22
bubble,ascending,1000,,,5160996.0,ns,22
bubble,ascending,1000,,,5126711.0,ns,22
bubble,ascending,1000,,,4987434.0,ns,22
bubble,ascending,1000,,,5087524.0,ns,22
bubble,ascending,1000,,,5549153.0,ns,22
bubble,ascending,1000,,,4970237.0,ns,22
bubble,ascending,1000,,,4935282.0,ns,22
bubble,ascending,1000,,,5479944.0,ns,22
bubble,ascending,1000,,,5486448.0,ns,22
bubble,ascending,1000,,,5044190.0,ns,22
bubble,ascending,1000,,,5404955.0,ns,22
bubble,ascending,1000,,,5343571.0,ns,22
bubble,ascending,1000,,,4905573.0,ns,22
bubble,ascending,1000,,,5223451.0,ns,22
bubble,ascending,1000,,,5301982.0,ns,22
bubble,ascending,1000,,,5012483.0,ns,22
bubble,ascending,1000,,,5131410.0,ns,22
bubble,ascending,1000,,,5544716.0,ns,22
bubble,ascending,1000,,,4939164.0,ns,22
bubble,ascending,1000,,,4985721.0,ns,22
bubble,ascending,1000,,,5522372.0,ns,22
bubble,ascending,1000,,,5219817.0,ns,22
bubble,ascending,1000,,,5007549.0,ns,22
bubble,ascending,1000,,,5595438.0,ns,22
bubble,ascending,1000,,,5609933.0,ns,22
bubble,ascending,1000,,,5548859.0,ns,22
bubble,ascending,1000,,,5546855.0,ns,22
bubble,ascending,1000,,,5547840.0,ns,22
