group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bubble,descending,500,,,5401804.0,ns,82
bubble,descending,500,,,5402449.0,ns,82
bubble,descending,500,,,5238687.0,ns,82
bubble,descending,500,,,5266715.0,ns,82
bubble,descending,500,,,5402910.0,ns,82
bubble,descending,500,,,4939398.0,ns,82
bubble,descending,500,,,4920942.0,ns,82
bubble,descending,500,,,5402859.0,ns,82
bubble,descending,500,,,4981601.0,ns,82
bubble,descending,500,,,4938298.0,ns,82
bubble,descending,500,,,5303839.0,ns,82
bubble,descending,500,,,5398878.0,ns,82
bubble,descending,500,,,5020866.0,ns,82
bubble,descending,500,,,5234081.0,ns,82
bubble,descending,500,,,5337801.0,ns,82
bubble,descending,500,,,4808627.0,ns,82
bubble,descending,500,,,4908598.0,ns,82
bubble,descending,500,,,5458541.0,ns,82
bubble,descending,500,,,5607560.0,ns,82
bubble,descending,500,,,5233001.0,ns,82
bubble,descending,500,,,5353989.0,ns,82
bubble,descending,500,,,5263679.0,ns,82
bubble,descending,500,,,4820022.0,ns,82
bubble,descending,500,,,5459371.0,ns,82
bubble,descending,500,,,5093149.0,ns,82
bubble,descending,500,,,4867369.0,ns,82
bubble,descending,500,,,5345334.0,ns,82
bubble,descending,500,,,5402515.0,ns,82
bubble,descending,500,,,5121826.0,ns,82
bubble,descending,500,,,5145842.0,ns,82
bubble,descending,500,,,5398515.0,ns,82
bubble,descending,500,,,4924224.0,ns,82
bubble,descending,500,,,4970285.0,ns,82
bubble,descending,500,,,5400075.0,ns,82
bubble,descending,500,,,5026003.0,ns,82
bubble,descending,500,,,5408782.0,ns,82
bubble,descending,500,,,5400505.0,ns,82
bubble,descending,500,,,5289781.0,ns,82
bubble,descending,500,,,4958227.0,ns,82
bubble,descending,500,,,5458135.0,ns,82
bubble,descending,500,,,5280597.0,ns,82
bubble,descending,500,,,5082594.0,ns,82
bubble,descending,500,,,5322147.0,ns,82
bubble,descending,500,,,5401111.0,ns,82
bubble,descending,500,,,5277184.0,ns,82
bubble,descending,500,,,5265228.0,ns,82
bubble,descending,500,,,5397983.0,ns,82
bubble,descending,500,,,4930668.0,ns,82
bubble,descending,500,,,5222887.0,ns,82
bubble,descending,500,,,5401679.0,ns,82
bubble,descending,500,,,5013279.0,ns,82
bubble,descending,500,,,4880863.0,ns,82
bubble,descending,500,,,5398403.0,ns,82
bubble,descending,500,,,5072034.0,ns,82
bubble,descending,500,,,4796143.0,ns,82
bubble,descending,500,,,5490310.0,ns,82
bubble,descending,500,,,5507251.0,ns,82
bubble,descending,500,,,5668603.0,ns,82
bubble,descending,500,,,5395558.0,ns,82
bubble,descending,500,,,5456204.0,ns,82
bubble,descending,500,,,5391706.0,ns,82
bubble,descending,500,,,5334879.0,ns,82
bubble,descending,500,,,5399978.0,ns,82
bubble,descending,500,,,4972880.0,ns,82
bubble,descending,500,,,5330377.0,ns,82
bubble,descending,500,,,5397437.0,ns,82
bubble,descending,500,,,4893927.0,ns,82
bubble,descending,500,,,5137127.0,ns,82
bubble,descending,500,,,5403186.0,ns,82
bubble,descending,500,,,4867099.0,ns,82
bubble,descending,500,,,5428694.0,ns,82
bubble,descending,500,,,5454763.0,ns,82
bubble,descending,500,,,5332887.0,ns,82
bubble,descending,500,,,4959976.0,ns,82
bubble,descending,500,,,5399088.0,ns,82
bubble,descending,500,,,5062700.0,ns,82
bubble,descending,500,,,4918754.0,ns,82
bubble,descending,500,,,5402296.0,ns,82
bubble,descending,500,,,5387728.0,ns,82
bubble,descending,500,,,4858660.0,ns,82
bubble,descending,500,,,5335365.0,ns,82
bubble,descending,500,,,5400949.0,ns,82
bubble,descending,500,,,4970983.0,ns,82
bubble,descending,500,,,5042756.0,ns,82
bubble,descending,500,,,5401892.0,ns,82
bubble,descending,500,,,5458341.0,ns,82
bubble,descending,500,,,5400919.0,ns,82
bubble,descending,500,,,5398461.0,ns,82
bubble,descending,500,,,5234567.0,ns,82
bubble,descending,500,,,5089218.0,ns,82
bubble,descending,500,,,5410854.0,ns,82
bubble,descending,500,,,5104885.0,ns,82
bubble,descending,500,,,4844348.0,ns,82
bubble,descending,500,,,5399019.0,ns,82
bubble,descending,500,,,5048523.0,ns,82
bubble,descending,500,,,5238560.0,ns,82
bubble,descending,500,,,5302677.0,ns,82
bubble,descending,500,,,5090481.0,ns,82
bubble,descending,500,,,4923174.0,ns,82
bubble,descending,500,,,5397761.0,ns,82
bubble,descending,500,,,5401606.0,ns,82
bubble,descending,500,,,5343624.0,ns,82
bubble,descending,500,,,5124071.0,ns,82
bubble,descending,500,,,5401078.0,ns,82
bubble,descending,500,,,5040285.0,ns,82
bubble,descending,500,,,5252556.0,ns,82
bubble,descending,500,,,5400890.0,ns,82
bubble,descending,500,,,5296391.0,ns,82
bubble,descending,500,,,4746496.0,ns,82
bubble,descending,500,,,5399331.0,ns,82
bubble,descending,500,,,5207067.0,ns,82
bubble,descending,500,,,5388428.0,ns,82
bubble,descending,500,,,5373929.0,ns,82
bubble,descending,500,,,5353468.0,ns,82
bubble,descending,500,,,4846288.0,ns,82
bubble,descending,500,,,5223682.0,ns,82
bubble,descending,500,,,5457115.0,ns,82
bubble,descending,500,,,5399291.0,ns,82
bubble,descending,500,,,5328059.0,ns,82
