group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
merge,random,250,,,24223.0,ns,2
merge,random,250,,,38671.0,ns,4
merge,random,250,,,53332.0,ns,6
merge,random,250,,,68614.0,ns,8
merge,random,250,,,85746.0,ns,10
merge,random,250,,,100724.0,ns,12
merge,random,250,,,126300.0,ns,14
merge,random,250,,,142993.0,ns,16
merge,random,250,,,162181.0,ns,18
merge,random,250,,,176552.0,ns,20
merge,random,250,,,192811.0,ns,22
merge,random,250,,,206951.0,ns,24
merge,random,250,,,218867.0,ns,26
merge,random,250,,,238928.0,ns,28
merge,random,250,,,253544.0,ns,30
merge,random,250,,,276015.0,ns,32
merge,random,250,,,283889.0,ns,34
merge,random,250,,,301370.0,ns,36
merge,random,250,,,315190.0,ns,38
merge,random,250,,,339483.0,ns,40
merge,random,250,,,345426.0,ns,42
merge,random,250,,,359293.0,ns,44
merge,random,250,,,386456.0,ns,46
merge,random,250,,,390441.0,ns,48
merge,random,250,,,405357.0,ns,50
merge,random,250,,,449687.0,ns,52
merge,random,250,,,484281.0,ns,54
merge,random,250,,,484436.0,ns,56
merge,random,250,,,486926.0,ns,58
merge,random,250,,,525718.0,ns,60
merge,random,250,,,572479.0,ns,62
merge,random,250,,,543079.0,ns,64
merge,random,250,,,549130.0,ns,66
merge,random,250,,,559989.0,ns,68
merge,random,250,,,577501.0,ns,70
merge,random,250,,,605199.0,ns,72
merge,random,250,,,615563.0,ns,74
merge,random,250,,,630728.0,ns,76
merge,random,250,,,666233.0,ns,78
merge,random,250,,,682480.0,ns,80
merge,random,250,,,673297.0,ns,82
merge,random,250,,,692701.0,ns,84
merge,random,250,,,720548.0,ns,86
merge,random,250,,,764938.0,ns,88
merge,random,250,,,760595.0,ns,90
merge,random,250,,,773508.0,ns,92
merge,random,250,,,767451.0,ns,94
merge,random,250,,,798587.0,ns,96
merge,random,250,,,876583.0,ns,98
merge,random,250,,,849775.0,ns,100
merge,random,250,,,861760.0,ns,102
merge,random,250,,,874997.0,ns,104
merge,random,250,,,879322.0,ns,106
merge,random,250,,,908710.0,ns,108
merge,random,250,,,912411.0,ns,110
merge,random,250,,,931125.0,ns,112
merge,random,250,,,989424.0,ns,114
merge,random,250,,,936742.0,ns,116
merge,random,250,,,991694.0,ns,118
merge,random,250,,,1047327.0,ns,120
merge,random,250,,,1000389.0,ns,122
merge,random,250,,,1046832.0,ns,124
merge,random,250,,,1069801.0,ns,126
merge,random,250,,,1074376.0,ns,128
merge,random,250,,,1099459.0,ns,130
merge,random,250,,,1187255.0,ns,132
merge,random,250,,,1218955.0,ns,134
merge,random,250,,,1139108.0,ns,136
merge,random,250,,,1264457.0,ns,138
merge,random,250,,,1246311.0,ns,140
merge,random,250,,,1196802.0,ns,142
merge,random,250,,,1253933.0,ns,144
merge,random,250,,,1243196.0,ns,146
merge,random,250,,,1257467.0,ns,148
merge,random,250,,,1246365.0,ns,150
merge,random,250,,,1317544.0,ns,152
merge,random,250,,,1233385.0,ns,154
merge,random,250,,,1323868.0,ns,156
merge,random,250,,,1346432.0,ns,158
merge,random,250,,,1386649.0,ns,160
merge,random,250,,,1454980.0,ns,162
merge,random,250,,,1463606.0,ns,164
merge,random,250,,,1456347.0,ns,166
merge,random,250,,,1376693.0,ns,168
merge,random,250,,,1403465.0,ns,170
merge,random,250,,,1428105.0,ns,172
merge,random,250,,,1439548.0,ns,174
merge,random,250,,,1544373.0,ns,176
merge,random,250,,,1493064.0,ns,178
merge,random,250,,,1512648.0,ns,180
merge,random,250,,,1528573.0,ns,182
merge,random,250,,,1531626.0,ns,184
merge,random,250,,,1610804.0,ns,186
merge,random,250,,,1686793.0,ns,188
merge,random,250,,,1596475.0,ns,190
merge,random,250,,,1611564.0,ns,192
merge,random,250,,,1608727.0,ns,194
merge,random,250,,,1598597.0,ns,196
merge,random,250,,,1622488.0,ns,198
merge,random,250,,,1706811.0,ns,200
merge,random,250,,,1734908.0,ns,202
merge,random,250,,,1712743.0,ns,204
merge,random,250,,,1686279.0,ns,206
merge,random,250,,,1696440.0,ns,208
merge,random,250,,,1743976.0,ns,210
merge,random,250,,,1793991.0,ns,212
merge,random,250,,,1817624.0,ns,214
merge,random,250,,,1915756.0,ns,216
merge,random,250,,,1777426.0,ns,218
merge,random,250,,,1831998.0,ns,220
merge,random,250,,,1849123.0,ns,222
merge,random,250,,,1853992.0,ns,224
merge,random,250,,,1887239.0,ns,226
merge,random,250,,,1956433.0,ns,228
merge,random,250,,,1960018.0,ns,230
merge,random,250,,,2060340.0,ns,232
merge,random,250,,,1947016.0,ns,234
merge,random,250,,,1942250.0,ns,236
merge,random,250,,,2066979.0,ns,238
merge,random,250,,,2102207.0,ns,240
merge,random,250,,,2016652.0,ns,242
merge,random,250,,,2068222.0,ns,244
merge,random,250,,,2100684.0,ns,246
merge,random,250,,,2219218.0,ns,248
merge,random,250,,,2099154.0,ns,250
merge,random,250,,,2084406.0,ns,252
merge,random,250,,,2092737.0,ns,254
merge,random,250,,,2090096.0,ns,256
merge,random,250,,,2229790.0,ns,258
merge,random,250,,,2318105.0,ns,260
merge,random,250,,,2204578.0,ns,262
merge,random,250,,,2248616.0,ns,264
merge,random,250,,,2327914.0,ns,266
merge,random,250,,,2282204.0,ns,268
merge,random,250,,,2210523.0,ns,270
merge,random,250,,,2199101.0,ns,272
merge,random,250,,,2358697.0,ns,274
merge,random,250,,,2406738.0,ns,276
merge,random,250,,,2345090.0,ns,278
merge,random,250,,,2314841.0,ns,280
merge,random,250,,,2341656.0,ns,282
merge,random,250,,,2489938.0,ns,284
merge,random,250,,,2381277.0,ns,286
merge,random,250,,,2388330.0,ns,288
merge,random,250,,,2446593.0,ns,290
merge,random,250,,,2446565.0,ns,292
