group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
quick,ascending,100,,,13083.0,ns,3
quick,ascending,100,,,26003.0,ns,6
quick,ascending,100,,,39009.0,ns,9
quick,ascending,100,,,55361.0,ns,12
quick,ascending,100,,,72962.0,ns,15
quick,ascending,100,,,87490.0,ns,18
quick,ascending,100,,,103252.0,ns,21
quick,ascending,100,,,116744.0,ns,24
quick,ascending,100,,,131069.0,ns,27
quick,ascending,100,,,145569.0,ns,30
quick,ascending,100,,,160191.0,ns,33
quick,ascending,100,,,175056.0,ns,36
quick,ascending,100,,,189886.0,ns,39
quick,ascending,100,,,205586.0,ns,42
quick,ascending,100,,,218786.0,ns,45
quick,ascending,100,,,233468.0,ns,48
quick,ascending,100,,,247997.0,ns,51
quick,ascending,100,,,263826.0,ns,54
quick,ascending,100,,,277293.0,ns,57
quick,ascending,100,,,280825.0,ns,60
quick,ascending,100,,,273156.0,ns,63
quick,ascending,100,,,302239.0,ns,66
quick,ascending,100,,,306371.0,ns,69
quick,ascending,100,,,350132.0,ns,72
quick,ascending,100,,,353810.0,ns,75
quick,ascending,100,,,345680.0,ns,78
quick,ascending,100,,,351190.0,ns,81
quick,ascending,100,,,379585.0,ns,84
quick,ascending,100,,,377071.0,ns,87
quick,ascending,100,,,397425.0,ns,90
quick,ascending,100,,,418966.0,ns,93
quick,ascending,100,,,418624.0,ns,96
quick,ascending,100,,,444861.0,ns,99
quick,ascending,100,,,441857.0,ns,102
quick,ascending,100,,,470195.0,ns,105
quick,ascending,100,,,468137.0,ns,108
quick,ascending,100,,,506227.0,ns,111
quick,ascending,100,,,497765.0,ns,114
quick,ascending,100,,,518681.0,ns,117
quick,ascending,100,,,530597.0,ns,120
quick,ascending,100,,,545396.0,ns,123
quick,ascending,100,,,558046.0,ns,126
quick,ascending,100,,,572444.0,ns,129
quick,ascending,100,,,585766.0,ns,132
quick,ascending,100,,,614505.0,ns,135
quick,ascending,100,,,631318.0,ns,138
quick,ascending,100,,,643322.0,ns,141
quick,ascending,100,,,653461.0,ns,144
quick,ascending,100,,,667044.0,ns,147
quick,ascending,100,,,679553.0,ns,150
quick,ascending,100,,,693770.0,ns,153
quick,ascending,100,,,707774.0,ns,156
quick,ascending,100,,,730493.0,ns,159
quick,ascending,100,,,734438.0,ns,162
quick,ascending,100,,,757728.0,ns,165
quick,ascending,100,,,772192.0,ns,168
quick,ascending,100,,,784627.0,ns,171
quick,ascending,100,,,782845.0,ns,174
quick,ascending,100,,,813377.0,ns,177
quick,ascending,100,,,827665.0,ns,180
quick,ascending,100,,,858524.0,ns,183
quick,ascending,100,,,849758.0,ns,186
quick,ascending,100,,,843593.0,ns,189
quick,ascending,100,,,861332.0,ns,192
quick,ascending,100,,,883885.0,ns,195
quick,ascending,100,,,898307.0,ns,198
quick,ascending,100,,,911552.0,ns,201
quick,ascending,100,,,936763.0,ns,204
quick,ascending,100,,,949702.0,ns,207
quick,ascending,100,,,951705.0,ns,210
quick,ascending,100,,,1001717.0,ns,213
quick,ascending,100,,,1050291.0,ns,216
quick,ascending,100,,,967125.0,ns,219
quick,ascending,100,,,983162.0,ns,222
quick,ascending,100,,,980773.0,ns,225
quick,ascending,100,,,1011004.0,ns,228
quick,ascending,100,,,1024350.0,ns,231
quick,ascending,100,,,1037315.0,ns,234
quick,ascending,100,,,1037837.0,ns,237
quick,ascending,100,,,1064110.0,ns,240
quick,ascending,100,,,1078284.0,ns,243
quick,ascending,100,,,1102989.0,ns,246
quick,ascending,100,,,1131312.0,ns,249
quick,ascending,100,,,1127042.0,ns,252
quick,ascending,100,,,1130612.0,ns,255
quick,ascending,100,,,1143646.0,ns,258
quick,ascending,100,,,1157261.0,ns,261
quick,ascending,100,,,1170066.0,ns,264
quick,ascending,100,,,1183121.0,ns,267
quick,ascending,100,,,1212895.0,ns,270
quick,ascending,100,,,1221191.0,ns,273
quick,ascending,100,,,1223411.0,ns,276
quick,ascending,100,,,1242636.0,ns,279
quick,ascending,100,,,1263253.0,ns,282
quick,ascending,100,,,1292393.0,ns,285
quick,ascending,100,,,1281491.0,ns,288
quick,ascending,100,,,1287874.0,ns,291
quick,ascending,100,,,1301749.0,ns,294
quick,ascending,100,,,1314328.0,ns,297
quick,ascending,100,,,1347814.0,ns,300
quick,ascending,100,,,1356044.0,ns,303
quick,ascending,100,,,1354996.0,ns,306
quick,ascending,100,,,1368964.0,ns,309
quick,ascending,100,,,1399581.0,ns,312
quick,ascending,100,,,1396049.0,ns,315
quick,ascending,100,,,1410778.0,ns,318
quick,ascending,100,,,1422405.0,ns,321
quick,ascending,100,,,1435037.0,ns,324
quick,ascending,100,,,1446939.0,ns,327
quick,ascending,100,,,1460553.0,ns,330
quick,ascending,100,,,1474763.0,ns,333
quick,ascending,100,,,1486797.0,ns,336
quick,ascending,100,,,1502883.0,ns,339
quick,ascending,100,,,1515789.0,ns,342
quick,ascending,100,,,1551874.0,ns,345
quick,ascending,100,,,1543594.0,ns,348
quick,ascending,100,,,1561439.0,ns,351
quick,ascending,100,,,1569462.0,ns,354
quick,ascending,100,,,1607301.0,ns,357
quick,ascending,100,,,1606401.0,ns,360
quick,ascending,100,,,1613577.0,ns,363
quick,ascending,100,,,1632159.0,ns,366
quick,ascending,100,,,1691521.0,ns,369
quick,ascending,100,,,1810741.0,ns,372
quick,ascending,100,,,1823572.0,ns,375
quick,ascending,100,,,1840232.0,ns,378
quick,ascending,100,,,1855094.0,ns,381
quick,ascending,100,,,1870700.0,ns,384
quick,ascending,100,,,1886060.0,ns,387
quick,ascending,100,,,1899489.0,ns,390
quick,ascending,100,,,1783916.0,ns,393
quick,ascending,100,,,1848002.0,ns,396
quick,ascending,100,,,1855640.0,ns,399
quick,ascending,100,,,1958360.0,ns,402
quick,ascending,100,,,1974698.0,ns,405
quick,ascending,100,,,1987349.0,ns,408
quick,ascending,100,,,1852424.0,ns,411
quick,ascending,100,,,1827347.0,ns,414
quick,ascending,100,,,1856525.0,ns,417
quick,ascending,100,,,2046390.0,ns,420
quick,ascending,100,,,1913811.0,ns,423
quick,ascending,100,,,1874535.0,ns,426
quick,ascending,100,,,1993936.0,ns,429
quick,ascending,100,,,1907305.0,ns,432
quick,ascending,100,,,1870514.0,ns,435
quick,ascending,100,,,1905511.0,ns,438
quick,ascending,100,,,1930987.0,ns,441
quick,ascending,100,,,2108262.0,ns,444
quick,ascending,100,,,1970981.0,ns,447
quick,ascending,100,,,1972940.0,ns,450
quick,ascending,100,,,2054903.0,ns,453
quick,ascending,100,,,1992679.0,ns,456
quick,ascending,100,,,1990795.0,ns,459
quick,ascending,100,,,2021757.0,ns,462
quick,ascending,100,,,2048814.0,ns,465
quick,ascending,100,,,2065808.0,ns,468
quick,ascending,100,,,2154681.0,ns,471
quick,ascending,100,,,2125227.0,ns,474
quick,ascending,100,,,2190421.0,ns,477
quick,ascending,100,,,2338120.0,ns,480
quick,ascending,100,,,2153432.0,ns,483
quick,ascending,100,,,2094169.0,ns,486
quick,ascending,100,,,2115756.0,ns,489
quick,ascending,100,,,2129653.0,ns,492
quick,ascending,100,,,2183827.0,ns,495
quick,ascending,100,,,2176883.0,ns,498
quick,ascending,100,,,2324767.0,ns,501
quick,ascending,100,,,2302248.0,ns,504
quick,ascending,100,,,2235542.0,ns,507
quick,ascending,100,,,2230258.0,ns,510
quick,ascending,100,,,2271460.0,ns,513
quick,ascending,100,,,2288057.0,ns,516
quick,ascending,100,,,2352225.0,ns,519
quick,ascending,100,,,2320728.0,ns,522
quick,ascending,100,,,2392257.0,ns,525
quick,ascending,100,,,2535961.0,ns,528
quick,ascending,100,,,2475440.0,ns,531
quick,ascending,100,,,2461061.0,ns,534
quick,ascending,100,,,2385136.0,ns,537
quick,ascending,100,,,2329245.0,ns,540
quick,ascending,100,,,2359662.0,ns,543
quick,ascending,100,,,2479558.0,ns,546
quick,ascending,100,,,2395552.0,ns,549
quick,ascending,100,,,2433005.0,ns,552
quick,ascending,100,,,2498906.0,ns,555
quick,ascending,100,,,2478893.0,ns,558
quick,ascending,100,,,2496549.0,ns,561
quick,ascending,100,,,2446573.0,ns,564
quick,ascending,100,,,2529286.0,ns,567
quick,ascending,100,,,2527633.0,ns,570
quick,ascending,100,,,2541238.0,ns,573
quick,ascending,100,,,2573296.0,ns,576
quick,ascending,100,,,2563824.0,ns,579
quick,ascending,100,,,2563275.0,ns,582
quick,ascending,100,,,2581834.0,ns,585
quick,ascending,100,,,2630387.0,ns,588
quick,ascending,100,,,2608362.0,ns,591
quick,ascending,100,,,2581874.0,ns,594
quick,ascending,100,,,2643116.0,ns,597
quick,ascending,100,,,2647727.0,ns,600
quick,ascending,100,,,2657876.0,ns,603
quick,ascending,100,,,2886376.0,ns,606
quick,ascending,100,,,2808921.0,ns,609
quick,ascending,100,,,2788683.0,ns,612
quick,ascending,100,,,2696402.0,ns,615
quick,ascending,100,,,2689337.0,ns,618
quick,ascending,100,,,2721666.0,ns,621
quick,ascending,100,,,2744028.0,ns,624
quick,ascending,100,,,2742656.0,ns,627
quick,ascending,100,,,2758216.0,ns,630
quick,ascending,100,,,2818179.0,ns,633
quick,ascending,100,,,2784609.0,ns,636
quick,ascending,100,,,2772428.0,ns,639
quick,ascending,100,,,2871848.0,ns,642
quick,ascending,100,,,2857446.0,ns,645
quick,ascending,100,,,2889484.0,ns,648
quick,ascending,100,,,2898578.0,ns,651
quick,ascending,100,,,2885284.0,ns,654
quick,ascending,100,,,2913148.0,ns,657
quick,ascending,100,,,2860867.0,ns,660
quick,ascending,100,,,2913536.0,ns,663
quick,ascending,100,,,2949110.0,ns,666
quick,ascending,100,,,2971155.0,ns,669
quick,ascending,100,,,2978745.0,ns,672
quick,ascending,100,,,2980144.0,ns,675
quick,ascending,100,,,3017066.0,ns,678
quick,ascending,100,,,3009449.0,ns,681
