group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
merge,random,10,,,9688.0,ns,39
merge,random,10,,,18457.0,ns,78
merge,random,10,,,27861.0,ns,117
merge,random,10,,,37024.0,ns,156
merge,random,10,,,46204.0,ns,195
merge,random,10,,,55494.0,ns,234
merge,random,10,,,65007.0,ns,273
merge,random,10,,,78278.0,ns,312
merge,random,10,,,85182.0,ns,351
merge,random,10,,,94715.0,ns,390
merge,random,10,,,103756.0,ns,429
merge,random,10,,,113211.0,ns,468
merge,random,10,,,122538.0,ns,507
merge,random,10,,,135449.0,ns,546
merge,random,10,,,144954.0,ns,585
merge,random,10,,,159018.0,ns,624
merge,random,10,,,182885.0,ns,663
merge,random,10,,,193014.0,ns,702
merge,random,10,,,203006.0,ns,741
merge,random,10,,,213934.0,ns,780
merge,random,10,,,222084.0,ns,819
merge,random,10,,,212677.0,ns,858
merge,random,10,,,222030.0,ns,897
merge,random,10,,,233101.0,ns,936
merge,random,10,,,242576.0,ns,975
merge,random,10,,,252836.0,ns,1014
merge,random,10,,,259597.0,ns,1053
merge,random,10,,,264976.0,ns,1092
merge,random,10,,,276339.0,ns,1131
merge,random,10,,,292246.0,ns,1170
merge,random,10,,,301750.0,ns,1209
merge,random,10,,,311331.0,ns,1248
merge,random,10,,,334202.0,ns,1287
merge,random,10,,,348620.0,ns,1326
merge,random,10,,,359734.0,ns,1365
merge,random,10,,,343857.0,ns,1404
merge,random,10,,,349664.0,ns,1443
merge,random,10,,,364906.0,ns,1482
merge,random,10,,,373664.0,ns,1521
merge,random,10,,,382749.0,ns,1560
merge,random,10,,,393165.0,ns,1599
merge,random,10,,,399754.0,ns,1638
merge,random,10,,,408962.0,ns,1677
merge,random,10,,,424303.0,ns,1716
merge,random,10,,,432959.0,ns,1755
merge,random,10,,,445434.0,ns,1794
merge,random,10,,,459162.0,ns,1833
merge,random,10,,,477920.0,ns,1872
merge,random,10,,,480288.0,ns,1911
merge,random,10,,,479968.0,ns,1950
merge,random,10,,,481679.0,ns,1989
merge,random,10,,,497306.0,ns,2028
merge,random,10,,,513144.0,ns,2067
merge,random,10,,,522483.0,ns,2106
merge,random,10,,,530453.0,ns,2145
merge,random,10,,,535897.0,ns,2184
merge,random,10,,,538924.0,ns,2223
merge,random,10,,,553321.0,ns,2262
merge,random,10,,,557353.0,ns,2301
merge,random,10,,,580721.0,ns,2340
merge,random,10,,,589786.0,ns,2379
merge,random,10,,,587644.0,ns,2418
merge,random,10,,,615037.0,ns,2457
merge,random,10,,,623388.0,ns,2496
merge,random,10,,,654478.0,ns,2535
merge,random,10,,,650529.0,ns,2574
merge,random,10,,,651322.0,ns,2613
merge,random,10,,,659285.0,ns,2652
merge,random,10,,,685677.0,ns,2691
merge,random,10,,,678993.0,ns,2730
merge,random,10,,,684131.0,ns,2769
merge,random,10,,,692832.0,ns,2808
merge,random,10,,,704407.0,ns,2847
merge,random,10,,,733148.0,ns,2886
merge,random,10,,,725185.0,ns,2925
merge,random,10,,,728631.0,ns,2964
merge,random,10,,,740496.0,ns,3003
merge,random,10,,,756769.0,ns,3042
merge,random,10,,,770212.0,ns,3081
merge,random,10,,,770796.0,ns,3120
merge,random,10,,,772140.0,ns,3159
merge,random,10,,,792587.0,ns,3198
merge,random,10,,,789791.0,ns,3237
merge,random,10,,,811513.0,ns,3276
merge,random,10,,,843200.0,ns,3315
merge,random,10,,,841423.0,ns,3354
merge,random,10,,,866855.0,ns,3393
merge,random,10,,,871740.0,ns,3432
merge,random,10,,,919485.0,ns,3471
merge,random,10,,,863622.0,ns,3510
merge,random,10,,,874107.0,ns,3549
merge,random,10,,,881077.0,ns,3588
merge,random,10,,,909681.0,ns,3627
merge,random,10,,,909760.0,ns,3666
merge,random,10,,,919260.0,ns,3705
merge,random,10,,,924443.0,ns,3744
merge,random,10,,,931854.0,ns,3783
merge,random,10,,,957380.0,ns,3822
merge,random,10,,,956159.0,ns,3861
merge,random,10,,,969801.0,ns,3900
merge,random,10,,,987029.0,ns,3939
merge,random,10,,,1042236.0,ns,3978
merge,random,10,,,1003088.0,ns,4017
merge,random,10,,,1020586.0,ns,4056
merge,random,10,,,1019909.0,ns,4095
merge,random,10,,,1024278.0,ns,4134
merge,random,10,,,1042937.0,ns,4173
merge,random,10,,,1044707.0,ns,4212
merge,random,10,,,1085417.0,ns,4251
merge,random,10,,,1058566.0,ns,4290
merge,random,10,,,1075629.0,ns,4329
merge,random,10,,,1095585.0,ns,4368
merge,random,10,,,1148703.0,ns,4407
merge,random,10,,,1110775.0,ns,4446
merge,random,10,,,1118964.0,ns,4485
merge,random,10,,,1137761.0,ns,4524
merge,random,10,,,1139101.0,ns,4563
merge,random,10,,,1133282.0,ns,4602
merge,random,10,,,1160430.0,ns,4641
merge,random,10,,,1175578.0,ns,4680
merge,random,10,,,1195094.0,ns,4719
merge,random,10,,,1185358.0,ns,4758
merge,random,10,,,1228025.0,ns,4797
merge,random,10,,,1211783.0,ns,4836
merge,random,10,,,1211398.0,ns,4875
merge,random,10,,,1217497.0,ns,4914
merge,random,10,,,1222680.0,ns,4953
merge,random,10,,,1215469.0,ns,4992
merge,random,10,,,1308926.0,ns,5031
merge,random,10,,,1256044.0,ns,5070
merge,random,10,,,1254890.0,ns,5109
merge,random,10,,,1290304.0,ns,5148
merge,random,10,,,1304312.0,ns,5187
merge,random,10,,,1314358.0,ns,5226
merge,random,10,,,1300882.0,ns,5265
merge,random,10,,,1333977.0,ns,5304
merge,random,10,,,1386657.0,ns,5343
merge,random,10,,,1344647.0,ns,5382
merge,random,10,,,1411824.0,ns,5421
merge,random,10,,,1361104.0,ns,5460
merge,random,10,,,1345840.0,ns,5499
merge,random,10,,,1409092.0,ns,5538
merge,random,10,,,1390572.0,ns,5577
merge,random,10,,,1385905.0,ns,5616
merge,random,10,,,1421598.0,ns,5655
merge,random,10,,,1439819.0,ns,5694
merge,random,10,,,1433523.0,ns,5733
merge,random,10,,,1442298.0,ns,5772
merge,random,10,,,1483556.0,ns,5811
merge,random,10,,,1498692.0,ns,5850
merge,random,10,,,1473941.0,ns,5889
merge,random,10,,,1465104.0,ns,5928
merge,random,10,,,1458058.0,ns,5967
merge,random,10,,,1492446.0,ns,6006
merge,random,10,,,1466185.0,ns,6045
merge,random,10,,,1517962.0,ns,6084
merge,random,10,,,1548573.0,ns,6123
merge,random,10,,,1535985.0,ns,6162
merge,random,10,,,1564798.0,ns,6201
merge,random,10,,,1658886.0,ns,6240
merge,random,10,,,1566362.0,ns,6279
merge,random,10,,,1621190.0,ns,6318
merge,random,10,,,1581310.0,ns,6357
merge,random,10,,,1604029.0,ns,6396
merge,random,10,,,1612093.0,ns,6435
merge,random,10,,,1617415.0,ns,6474
merge,random,10,,,1656202.0,ns,6513
merge,random,10,,,1641296.0,ns,6552
merge,random,10,,,1659010.0,ns,6591
merge,random,10,,,1665147.0,ns,6630
merge,random,10,,,1683432.0,ns,6669
merge,random,10,,,1632388.0,ns,6708
merge,random,10,,,1694742.0,ns,6747
merge,random,10,,,1728650.0,ns,6786
merge,random,10,,,1783744.0,ns,6825
merge,random,10,,,1719446.0,ns,6864
merge,random,10,,,1767259.0,ns,6903
merge,random,10,,,1754696.0,ns,6942
merge,random,10,,,1753755.0,ns,6981
merge,random,10,,,1759895.0,ns,7020
merge,random,10,,,1736223.0,ns,7059
merge,random,10,,,1789793.0,ns,7098
merge,random,10,,,1789953.0,ns,7137
merge,random,10,,,1845886.0,ns,7176
merge,random,10,,,1767863.0,ns,7215
merge,random,10,,,1787582.0,ns,7254
merge,random,10,,,1792993.0,ns,7293
merge,random,10,,,1870483.0,ns,7332
merge,random,10,,,1862416.0,ns,7371
merge,random,10,,,1887161.0,ns,7410
merge,random,10,,,1894105.0,ns,7449
merge,random,10,,,1866311.0,ns,7488
merge,random,10,,,1923910.0,ns,7527
merge,random,10,,,1926036.0,ns,7566
merge,random,10,,,1928096.0,ns,7605
merge,random,10,,,1918210.0,ns,7644
merge,random,10,,,1972570.0,ns,7683
merge,random,10,,,1932018.0,ns,7722
merge,random,10,,,1911029.0,ns,7761
merge,random,10,,,1956469.0,ns,7800
merge,random,10,,,2054553.0,ns,7839
merge,random,10,,,1988691.0,ns,7878
merge,random,10,,,1985974.0,ns,7917
merge,random,10,,,2066522.0,ns,7956
merge,random,10,,,2031714.0,ns,7995
merge,random,10,,,2040443.0,ns,8034
merge,random,10,,,1999994.0,ns,8073
merge,random,10,,,1993526.0,ns,8112
merge,random,10,,,2003088.0,ns,8151
merge,random,10,,,2063418.0,ns,8190
merge,random,10,,,2103397.0,ns,8229
merge,random,10,,,2085187.0,ns,8268
merge,random,10,,,2100088.0,ns,8307
merge,random,10,,,2110204.0,ns,8346
merge,random,10,,,2143263.0,ns,8385
merge,random,10,,,2147259.0,ns,8424
merge,random,10,,,2106878.0,ns,8463
merge,random,10,,,2144259.0,ns,8502
merge,random,10,,,2142154.0,ns,8541
merge,random,10,,,2267591.0,ns,8580
merge,random,10,,,2187679.0,ns,8619
merge,random,10,,,2185051.0,ns,8658
merge,random,10,,,2162255.0,ns,8697
merge,random,10,,,2211408.0,ns,8736
merge,random,10,,,2160945.0,ns,8775
merge,random,10,,,2134926.0,ns,8814
merge,random,10,,,2214707.0,ns,8853
merge,random,10,,,2244836.0,ns,8892
merge,random,10,,,2255544.0,ns,8931
merge,random,10,,,2244930.0,ns,8970
merge,random,10,,,2317239.0,ns,9009
merge,random,10,,,2310402.0,ns,9048
merge,random,10,,,2328411.0,ns,9087
merge,random,10,,,2350884.0,ns,9126
merge,random,10,,,2357326.0,ns,9165
merge,random,10,,,2284661.0,ns,9204
merge,random,10,,,2327534.0,ns,9243
merge,random,10,,,2352170.0,ns,9282
merge,random,10,,,2344822.0,ns,9321
merge,random,10,,,2305259.0,ns,9360
merge,random,10,,,2314380.0,ns,9399
merge,random,10,,,2432177.0,ns,9438
merge,random,10,,,2409303.0,ns,9477
merge,random,10,,,2502967.0,ns,9516
merge,random,10,,,2430565.0,ns,9555
merge,random,10,,,2441630.0,ns,9594
merge,random,10,,,2442369.0,ns,9633
merge,random,10,,,2557001.0,ns,9672
merge,random,10,,,2417112.0,ns,9711
merge,random,10,,,2476209.0,ns,9750
merge,random,10,,,2473782.0,ns,9789
merge,random,10,,,2495861.0,ns,9828
merge,random,10,,,2540724.0,ns,9867
merge,random,10,,,2549862.0,ns,9906
merge,random,10,,,2451837.0,ns,9945
merge,random,10,,,2549517.0,ns,9984
merge,random,10,,,2576260.0,ns,10023
merge,random,10,,,2502725.0,ns,10062
merge,random,10,,,2519716.0,ns,10101
merge,random,10,,,2573650.0,ns,10140
merge,random,10,,,2592756.0,ns,10179
merge,random,10,,,2497321.0,ns,10218
merge,random,10,,,2528617.0,ns,10257
merge,random,10,,,2601406.0,ns,10296
merge,random,10,,,2570463.0,ns,10335
merge,random,10,,,2557139.0,ns,10374
merge,random,10,,,2566859.0,ns,10413
merge,random,10,,,2660397.0,ns,10452
merge,random,10,,,2709540.0,ns,10491
merge,random,10,,,2710801.0,ns,10530
merge,random,10,,,2681096.0,ns,10569
merge,random,10,,,2694715.0,ns,10608
merge,random,10,,,2746013.0,ns,10647
merge,random,10,,,2774078.0,ns,10686
merge,random,10,,,2752019.0,ns,10725
merge,random,10,,,2774562.0,ns,10764
merge,random,10,,,2845978.0,ns,10803
merge,random,10,,,2736185.0,ns,10842
merge,random,10,,,2927539.0,ns,10881
merge,random,10,,,2840586.0,ns,10920
merge,random,10,,,2883726.0,ns,10959
merge,random,10,,,2942517.0,ns,10998
merge,random,10,,,2895237.0,ns,11037
merge,random,10,,,2911909.0,ns,11076
merge,random,10,,,2871303.0,ns,11115
merge,random,10,,,2849600.0,ns,11154
merge,random,10,,,2839599.0,ns,11193
merge,random,10,,,2861032.0,ns,11232
merge,random,10,,,2904771.0,ns,11271
merge,random,10,,,2819736.0,ns,11310
merge,random,10,,,2952162.0,ns,11349
merge,random,10,,,2882412.0,ns,11388
merge,random,10,,,2966505.0,ns,11427
merge,random,10,,,2921137.0,ns,11466
merge,random,10,,,2896434.0,ns,11505
merge,random,10,,,2940169.0,ns,11544
merge,random,10,,,2985570.0,ns,11583
merge,random,10,,,2901742.0,ns,11622
merge,random,10,,,2927156.0,ns,11661
merge,random,10,,,2954652.0,ns,11700
merge,random,10,,,2995289.0,ns,11739
merge,random,10,,,3010598.0,ns,11778
merge,random,10,,,2995523.0,ns,11817
merge,random,10,,,3031334.0,ns,11856
merge,random,10,,,2948042.0,ns,11895
merge,random,10,,,3039814.0,ns,11934
merge,random,10,,,3096665.0,ns,11973
merge,random,10,,,2945032.0,ns,12012
merge,random,10,,,2961567.0,ns,12051
merge,random,10,,,3060653.0,ns,12090
merge,random,10,,,3084623.0,ns,12129
merge,random,10,,,3190943.0,ns,12168
merge,random,10,,,3125755.0,ns,12207
merge,random,10,,,3157785.0,ns,12246
merge,random,10,,,3148876.0,ns,12285
merge,random,10,,,3169344.0,ns,12324
merge,random,10,,,3100010.0,ns,12363
merge,random,10,,,3058584.0,ns,12402
merge,random,10,,,3080939.0,ns,12441
merge,random,10,,,3167319.0,ns,12480
merge,random,10,,,3085545.0,ns,12519
merge,random,10,,,3171682.0,ns,12558
merge,random,10,,,3264136.0,ns,12597
merge,random,10,,,3158575.0,ns,12636
merge,random,10,,,3256580.0,ns,12675
merge,random,10,,,3241489.0,ns,12714
merge,random,10,,,3244872.0,ns,12753
merge,random,10,,,3231328.0,ns,12792
merge,random,10,,,3323392.0,ns,12831
merge,random,10,,,3224110.0,ns,12870
merge,random,10,,,3337898.0,ns,12909
merge,random,10,,,3308151.0,ns,12948
merge,random,10,,,3306695.0,ns,12987
merge,random,10,,,3366974.0,ns,13026
merge,random,10,,,3277903.0,ns,13065
merge,random,10,,,3335371.0,ns,13104
merge,random,10,,,3297115.0,ns,13143
merge,random,10,,,3351235.0,ns,13182
merge,random,10,,,3380372.0,ns,13221
merge,random,10,,,3403650.0,ns,13260
merge,random,10,,,3353076.0,ns,13299
merge,random,10,,,3342701.0,ns,13338
merge,random,10,,,3345808.0,ns,13377
merge,random,10,,,3368319.0,ns,13416
merge,random,10,,,3316601.0,ns,13455
merge,random,10,,,3416572.0,ns,13494
merge,random,10,,,3517598.0,ns,13533
merge,random,10,,,3427691.0,ns,13572
merge,random,10,,,3472560.0,ns,13611
merge,random,10,,,3443316.0,ns,13650
merge,random,10,,,3508769.0,ns,13689
merge,random,10,,,3500537.0,ns,13728
merge,random,10,,,3562145.0,ns,13767
merge,random,10,,,3491676.0,ns,13806
merge,random,10,,,3438372.0,ns,13845
merge,random,10,,,3456637.0,ns,13884
merge,random,10,,,3569968.0,ns,13923
merge,random,10,,,3499471.0,ns,13962
merge,random,10,,,3620506.0,ns,14001
merge,random,10,,,3581918.0,ns,14040
merge,random,10,,,3558300.0,ns,14079
merge,random,10,,,3526638.0,ns,14118
merge,random,10,,,3678013.0,ns,14157
merge,random,10,,,3665996.0,ns,14196
merge,random,10,,,3627675.0,ns,14235
merge,random,10,,,3664607.0,ns,14274
merge,random,10,,,3723523.0,ns,14313
