group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
merge,ascending,50,,,10875.0,ns,7
merge,ascending,50,,,21071.0,ns,14
merge,ascending,50,,,30866.0,ns,21
merge,ascending,50,,,41097.0,ns,28
merge,ascending,50,,,51380.0,ns,35
merge,ascending,50,,,62062.0,ns,42
merge,ascending,50,,,72405.0,ns,49
merge,ascending,50,,,82585.0,ns,56
merge,ascending,50,,,92565.0,ns,63
merge,ascending,50,,,102702.0,ns,70
merge,ascending,50,,,115516.0,ns,77
merge,ascending,50,,,125804.0,ns,84
merge,ascending,50,,,135962.0,ns,91
merge,ascending,50,,,146354.0,ns,98
merge,ascending,50,,,157795.0,ns,105
merge,ascending,50,,,166788.0,ns,112
merge,ascending,50,,,178094.0,ns,119
merge,ascending,50,,,186941.0,ns,126
merge,ascending,50,,,193450.0,ns,133
merge,ascending,50,,,204886.0,ns,140
merge,ascending,50,,,214424.0,ns,147
merge,ascending,50,,,224761.0,ns,154
merge,ascending,50,,,233260.0,ns,161
merge,ascending,50,,,240514.0,ns,168
merge,ascending,50,,,250544.0,ns,175
merge,ascending,50,,,260528.0,ns,182
merge,ascending,50,,,276034.0,ns,189
merge,ascending,50,,,284227.0,ns,196
merge,ascending,50,,,295988.0,ns,203
merge,ascending,50,,,306190.0,ns,210
merge,ascending,50,,,310336.0,ns,217
merge,ascending,50,,,320166.0,ns,224
merge,ascending,50,,,332557.0,ns,231
merge,ascending,50,,,337862.0,ns,238
merge,ascending,50,,,347221.0,ns,245
merge,ascending,50,,,366832.0,ns,252
merge,ascending,50,,,384047.0,ns,259
merge,ascending,50,,,394163.0,ns,266
merge,ascending,50,,,393043.0,ns,273
merge,ascending,50,,,396995.0,ns,280
merge,ascending,50,,,413435.0,ns,287
merge,ascending,50,,,428553.0,ns,294
merge,ascending,50,,,438625.0,ns,301
merge,ascending,50,,,454414.0,ns,308
merge,ascending,50,,,461201.0,ns,315
merge,ascending,50,,,508456.0,ns,322
merge,ascending,50,,,529030.0,ns,329
merge,ascending,50,,,545917.0,ns,336
merge,ascending,50,,,553873.0,ns,343
merge,ascending,50,,,501248.0,ns,350
merge,ascending,50,,,515206.0,ns,357
merge,ascending,50,,,566718.0,ns,364
merge,ascending,50,,,564148.0,ns,371
merge,ascending,50,,,539917.0,ns,378
merge,ascending,50,,,551581.0,ns,385
merge,ascending,50,,,560210.0,ns,392
merge,ascending,50,,,570802.0,ns,399
merge,ascending,50,,,582814.0,ns,406
merge,ascending,50,,,598082.0,ns,413
merge,ascending,50,,,606323.0,ns,420
merge,ascending,50,,,622984.0,ns,427
merge,ascending,50,,,632227.0,ns,434
merge,ascending,50,,,645508.0,ns,441
merge,ascending,50,,,661981.0,ns,448
merge,ascending,50,,,688682.0,ns,455
merge,ascending,50,,,678651.0,ns,462
merge,ascending,50,,,682820.0,ns,469
merge,ascending,50,,,700813.0,ns,476
merge,ascending,50,,,705541.0,ns,483
merge,ascending,50,,,693167.0,ns,490
merge,ascending,50,,,721331.0,ns,497
merge,ascending,50,,,728675.0,ns,504
merge,ascending,50,,,748202.0,ns,511
merge,ascending,50,,,834195.0,ns,518
merge,ascending,50,,,770816.0,ns,525
merge,ascending,50,,,789841.0,ns,532
merge,ascending,50,,,805647.0,ns,539
merge,ascending,50,,,805961.0,ns,546
merge,ascending,50,,,815386.0,ns,553
merge,ascending,50,,,862940.0,ns,560
merge,ascending,50,,,840940.0,ns,567
merge,ascending,50,,,847509.0,ns,574
merge,ascending,50,,,862046.0,ns,581
merge,ascending,50,,,848495.0,ns,588
merge,ascending,50,,,864494.0,ns,595
merge,ascending,50,,,886228.0,ns,602
merge,ascending,50,,,902899.0,ns,609
merge,ascending,50,,,937134.0,ns,616
merge,ascending,50,,,977654.0,ns,623
merge,ascending,50,,,940188.0,ns,630
merge,ascending,50,,,936246.0,ns,637
merge,ascending,50,,,927219.0,ns,644
merge,ascending,50,,,962281.0,ns,651
merge,ascending,50,,,976800.0,ns,658
merge,ascending,50,,,1011525.0,ns,665
merge,ascending,50,,,1043404.0,ns,672
merge,ascending,50,,,994853.0,ns,679
merge,ascending,50,,,1014999.0,ns,686
merge,ascending,50,,,1019695.0,ns,693
merge,ascending,50,,,1035776.0,ns,700
merge,ascending,50,,,1059027.0,ns,707
merge,ascending,50,,,1140363.0,ns,714
merge,ascending,50,,,1083145.0,ns,721
merge,ascending,50,,,1139308.0,ns,728
merge,ascending,50,,,1091945.0,ns,735
merge,ascending,50,,,1086384.0,ns,742
merge,ascending,50,,,1100878.0,ns,749
merge,ascending,50,,,1108079.0,ns,756
merge,ascending,50,,,1111126.0,ns,763
merge,ascending,50,,,1139150.0,ns,770
merge,ascending,50,,,1159315.0,ns,777
merge,ascending,50,,,1138682.0,ns,784
merge,ascending,50,,,1166853.0,ns,791
merge,ascending,50,,,1183932.0,ns,798
merge,ascending,50,,,1166365.0,ns,805
merge,ascending,50,,,1188647.0,ns,812
merge,ascending,50,,,1211105.0,ns,819
merge,ascending,50,,,1267187.0,ns,826
merge,ascending,50,,,1215100.0,ns,833
merge,ascending,50,,,1216779.0,ns,840
merge,ascending,50,,,1280564.0,ns,847
merge,ascending,50,,,1283202.0,ns,854
merge,ascending,50,,,1342577.0,ns,861
merge,ascending,50,,,1328659.0,ns,868
merge,ascending,50,,,1323875.0,ns,875
merge,ascending,50,,,1298669.0,ns,882
merge,ascending,50,,,1401066.0,ns,889
merge,ascending,50,,,1353207.0,ns,896
merge,ascending,50,,,1281805.0,ns,903
merge,ascending,50,,,1315172.0,ns,910
merge,ascending,50,,,1336918.0,ns,917
merge,ascending,50,,,1341125.0,ns,924
merge,ascending,50,,,1353961.0,ns,931
merge,ascending,50,,,1405687.0,ns,938
merge,ascending,50,,,1385397.0,ns,945
merge,ascending,50,,,1387931.0,ns,952
merge,ascending,50,,,1410679.0,ns,959
merge,ascending,50,,,1438217.0,ns,966
merge,ascending,50,,,1482335.0,ns,973
merge,ascending,50,,,1587972.0,ns,980
merge,ascending,50,,,1492797.0,ns,987
merge,ascending,50,,,1502761.0,ns,994
merge,ascending,50,,,1552428.0,ns,1001
merge,ascending,50,,,1477969.0,ns,1008
merge,ascending,50,,,1497925.0,ns,1015
merge,ascending,50,,,1510457.0,ns,1022
merge,ascending,50,,,1534373.0,ns,1029
merge,ascending,50,,,1520313.0,ns,1036
merge,ascending,50,,,1610316.0,ns,1043
merge,ascending,50,,,1560702.0,ns,1050
merge,ascending,50,,,1523792.0,ns,1057
merge,ascending,50,,,1520304.0,ns,1064
merge,ascending,50,,,1511069.0,ns,1071
merge,ascending,50,,,1554913.0,ns,1078
merge,ascending,50,,,1575986.0,ns,1085
merge,ascending,50,,,1645298.0,ns,1092
merge,ascending,50,,,1653215.0,ns,1099
merge,ascending,50,,,1635910.0,ns,1106
merge,ascending,50,,,1705342.0,ns,1113
merge,ascending,50,,,1679642.0,ns,1120
merge,ascending,50,,,1640001.0,ns,1127
merge,ascending,50,,,1677008.0,ns,1134
merge,ascending,50,,,1688823.0,ns,1141
merge,ascending,50,,,1805555.0,ns,1148
merge,ascending,50,,,1682970.0,ns,1155
merge,ascending,50,,,1692340.0,ns,1162
merge,ascending,50,,,1707959.0,ns,1169
merge,ascending,50,,,1716489.0,ns,1176
merge,ascending,50,,,1762170.0,ns,1183
merge,ascending,50,,,1809254.0,ns,1190
merge,ascending,50,,,1766704.0,ns,1197
merge,ascending,50,,,1746758.0,ns,1204
merge,ascending,50,,,1816716.0,ns,1211
merge,ascending,50,,,1816583.0,ns,1218
merge,ascending,50,,,1862038.0,ns,1225
merge,ascending,50,,,1803769.0,ns,1232
merge,ascending,50,,,1908615.0,ns,1239
merge,ascending,50,,,1861698.0,ns,1246
merge,ascending,50,,,1858918.0,ns,1253
merge,ascending,50,,,1900256.0,ns,1260
merge,ascending,50,,,1899600.0,ns,1267
merge,ascending,50,,,1876013.0,ns,1274
merge,ascending,50,,,1893564.0,ns,1281
merge,ascending,50,,,1892639.0,ns,1288
merge,ascending,50,,,1938847.0,ns,1295
merge,ascending,50,,,1987016.0,ns,1302
merge,ascending,50,,,1948343.0,ns,1309
merge,ascending,50,,,1931941.0,ns,1316
merge,ascending,50,,,1928697.0,ns,1323
merge,ascending,50,,,1990113.0,ns,1330
merge,ascending,50,,,1914400.0,ns,1337
merge,ascending,50,,,1993048.0,ns,1344
merge,ascending,50,,,1992477.0,ns,1351
merge,ascending,50,,,2023477.0,ns,1358
merge,ascending,50,,,2005718.0,ns,1365
merge,ascending,50,,,2024742.0,ns,1372
merge,ascending,50,,,2044495.0,ns,1379
merge,ascending,50,,,2070293.0,ns,1386
merge,ascending,50,,,2116488.0,ns,1393
merge,ascending,50,,,2010037.0,ns,1400
merge,ascending,50,,,2071816.0,ns,1407
merge,ascending,50,,,2039565.0,ns,1414
merge,ascending,50,,,2137426.0,ns,1421
merge,ascending,50,,,2074824.0,ns,1428
merge,ascending,50,,,2102949.0,ns,1435
merge,ascending,50,,,2081511.0,ns,1442
merge,ascending,50,,,2081722.0,ns,1449
merge,ascending,50,,,2141821.0,ns,1456
merge,ascending,50,,,2170925.0,ns,1463
merge,ascending,50,,,2216630.0,ns,1470
merge,ascending,50,,,2289181.0,ns,1477
merge,ascending,50,,,2162525.0,ns,1484
merge,ascending,50,,,2187541.0,ns,1491
merge,ascending,50,,,2330905.0,ns,1498
merge,ascending,50,,,2174404.0,ns,1505
merge,ascending,50,,,2198383.0,ns,1512
merge,ascending,50,,,2241562.0,ns,1519
merge,ascending,50,,,2286119.0,ns,1526
